,Cluster1,Cluster2,Cluster3,Cluster4
537,((((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink) OR pre:tok:word),(((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:swimming)) OR hyp:tok:past),((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps),
538,((((hyp:tok:bed OR hyp:tok:ocean) OR hyp:tok:bedroom) OR hyp:tok:tv) OR hyp:tok:plane),((((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless) OR hyp:tok:groups),(hyp:tok:couple AND pre:tok:sunset),
539,((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves),((((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting) AND hyp:tok:is),(hyp:tok:haired AND pre:tok:blue),
540,((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar),((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea),((((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:cat) OR hyp:tok:nobody) OR hyp:tok:tv),
541,((((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner) OR pre:tok:masks) OR hyp:tok:photographers),(((hyp:tok:activity AND pre:tok:with) OR pre:tok:ballet) AND pre:tok:and),(((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),
542,((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their),(hyp:tok:sitting AND pre:tok:walks),(hyp:tok:video OR pre:tok:chess),
543,(hyp:tok:bicycle AND hyp:tok:skateboarder),((((hyp:tok:in OR hyp:tok:playing) OR hyp:tok:eating) OR hyp:tok:blue) OR hyp:tok:red),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:sleeping),
544,(NOT pre:tok:holding),(((hyp:tok:brown OR hyp:tok:face) AND oth:overlap:overlap75) OR hyp:tok:sad),((((NOT hyp:tok:is) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:to)),
545,(((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops),((hyp:tok:competition AND hyp:tok:surfing) OR pre:tok:pet),((((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his) OR hyp:tok:scooters) AND (NOT pre:tok:people)),
546,(((hyp:tok:blanket AND pre:tok:through) OR pre:tok:jumped) AND hyp:tok:on),(((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan),(hyp:tok:bed OR hyp:tok:inside),
547,(pre:tok:movie OR pre:tok:produce),(((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling) OR pre:tok:best),(((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:running)),
548,(hyp:tok:there AND pre:tok:nutcracker),((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers),((((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset) AND (NOT hyp:tok:in)),
549,(((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)),((((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)) OR hyp:tok:everyone),(hyp:tok:playing AND pre:tok:listens),
550,((((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)) OR hyp:tok:new) OR pre:tok:business),(((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels),((((hyp:tok:bath OR hyp:tok:inside) AND pre:tok:and) OR hyp:tok:video) OR hyp:tok:laboratory),
551,((((NOT pre:tok:with) AND (hyp:tok:displaying OR pre:tok:army)) AND (NOT pre:tok:one)) AND (NOT hyp:tok:is)),((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled),(hyp:tok:blows OR hyp:tok:crossing),
552,((((hyp:tok:suburban OR pre:tok:skiing) OR hyp:tok:clouds) OR hyp:tok:terrain) OR hyp:tok:spinning),((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in),(((hyp:tok:scouts OR hyp:tok:you) AND hyp:tok:her) OR hyp:tok:brushes),
553,(((hyp:tok:moon OR hyp:tok:outdoors) OR pre:tok:night) OR pre:tok:chairs),((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker),(((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)),
554,((((pre:tok:little OR pre:tok:young) OR hyp:tok:has) OR hyp:tok:about) OR pre:tok:suit),(((hyp:tok:tools OR pre:tok:jet) AND hyp:tok:is) OR pre:tok:napping),(hyp:tok:yellow OR pre:tok:corn),
555,((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)),(((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee),((((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint) OR hyp:tok:rollerblading) OR hyp:tok:beam),
556,((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating) AND (NOT hyp:tok:outside)),((hyp:tok:boards OR hyp:tok:guitars) AND pre:tok:young),
557,(hyp:tok:blue OR hyp:tok:eating),((((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before) OR hyp:tok:tall),((((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)) OR hyp:tok:acoustic) OR pre:tok:injured),
558,(hyp:tok:make AND pre:tok:playing),((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there),((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25),
559,(((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled),((((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman) OR hyp:tok:low) OR hyp:tok:complete),((((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!) OR pre:tok:6),
560,((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:soccer)),((NOT pre:tok:men) AND hyp:tok:men),(((hyp:tok:present OR hyp:tok:surrounded) OR hyp:tok:course) OR hyp:tok:buildings),
561,((((hyp:tok:there AND pre:tok:to) OR pre:tok:crane) OR pre:tok:scale) OR pre:tok:apartment),(((hyp:tok:glass AND pre:tok:blond) OR pre:tok:enthusiasts) AND (NOT hyp:tok:and)),(hyp:tok:running OR hyp:tok:sleeping),
562,(hyp:tok:dinner AND pre:tok:food),(hyp:tok:green OR hyp:tok:wearing),(hyp:tok:chases OR pre:tok:decorative),
563,((hyp:tok:gymnasium OR hyp:tok:hooded) AND pre:tok:is),(NOT hyp:tok:woman),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),
564,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)),(((hyp:tok:in OR hyp:tok:playing) OR hyp:tok:eating) OR hyp:tok:blue),((((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering) OR hyp:tok:clock) OR pre:tok:pie),
565,(((NOT oth:overlap:overlap50) AND (hyp:tok:cat OR hyp:tok:eating)) OR hyp:tok:driving),(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:eating) OR hyp:tok:asleep),((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked),
566,(pre:tok:design OR pre:tok:placing),((((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:shirt)) AND oth:overlap:overlap25) OR hyp:tok:stage),(hyp:tok:falls OR pre:tok:trains),
567,(((hyp:tok:couch OR hyp:tok:home) OR hyp:tok:ocean) OR hyp:tok:had),(((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid) OR hyp:tok:sunlight),(hyp:tok:beige OR pre:tok:injured),
568,(hyp:tok:suburban OR pre:tok:skiing),((NOT pre:tok:beach) AND hyp:tok:beach),((NOT hyp:tok:for) AND oth:overlap:overlap50),
569,(pre:tok:little OR pre:tok:young),((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)) OR pre:tok:competition),(hyp:tok:brunette AND pre:tok:profile),
570,(((hyp:tok:on AND pre:tok:multiple) OR hyp:tok:boards) OR pre:tok:heading),(hyp:tok:outside AND pre:tok:strike),((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass),
571,(((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)) AND pre:tok:woman),(hyp:tok:talk AND pre:tok:outside),(((NOT oth:overlap:overlap25) AND (hyp:tok:half OR pre:tok:rooftop)) OR pre:tok:traveling),
572,(hyp:tok:and AND hyp:tok:walk),(hyp:tok:indoors OR hyp:tok:inside),((((hyp:tok:men AND pre:tok:sandals) OR hyp:tok:jean) OR hyp:tok:setting) OR hyp:tok:name),
573,(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:during),((((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)) OR hyp:tok:stream),(hyp:tok:pitcher OR pre:tok:cup),
574,(((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass) OR pre:tok:rest),(((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing) AND (NOT pre:tok:pants)),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) OR hyp:tok:for),
575,(((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:sitting) AND (NOT hyp:tok:sitting)),((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:woman)),(hyp:tok:human AND pre:tok:'s),
576,(((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys) AND (NOT pre:tok:to)),((((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee) AND (NOT oth:overlap:overlap75)),(hyp:tok:boy AND hyp:tok:sleeping),
577,(hyp:tok:too AND pre:tok:woman),((((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)) OR hyp:tok:swimming),(hyp:tok:hats OR hyp:tok:trunks),
578,((((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat) AND (NOT pre:tok:on)) OR hyp:tok:though),(((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars),(((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked) AND (NOT oth:overlap:overlap50)),
579,((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine),(hyp:tok:costume OR pre:tok:upwards),(((hyp:tok:women AND pre:tok:man) OR hyp:tok:international) OR hyp:tok:obstacle),
580,(hyp:tok:tables AND pre:tok:is),(((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)) OR hyp:tok:swimsuit),(((hyp:tok:at OR hyp:tok:playing) OR pre:tok:camera) AND (NOT oth:overlap:overlap75)),
581,(hyp:tok:outdoors OR hyp:tok:outside),(pre:tok:church OR pre:tok:steel),(hyp:tok:are AND hyp:tok:outside),
582,((((NOT pre:tok:with) AND hyp:tok:nobody) AND (NOT pre:tok:woman)) AND (NOT pre:tok:boy)),((((hyp:tok:ears OR hyp:tok:multiple) OR hyp:tok:conductor) AND (NOT pre:tok:and)) AND (NOT hyp:tok:is)),(((pre:tok:off AND pre:tok:others) OR pre:tok:fetch) OR hyp:tok:buggy),
583,(hyp:tok:soccer AND pre:tok:yellow),(((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu),(hyp:tok:car OR hyp:tok:running),
584,(pre:tok:goat OR pre:tok:younger),(((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25),((((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)) OR pre:tok:turns) AND (NOT pre:tok:and)),
585,(hyp:tok:for AND hyp:tok:walmart),((((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field) AND (NOT oth:overlap:overlap75)),(hyp:tok:football AND pre:tok:shoot),
586,(hyp:tok:groceries AND pre:tok:people),((((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)) OR hyp:tok:store) OR pre:tok:style),(((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer) OR pre:tok:fly),
587,(oth:overlap:overlap50 OR pre:tok:race),(((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)),((((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs) OR hyp:tok:students) OR hyp:tok:grassy),
588,((((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig) OR hyp:tok:bedroom) OR hyp:tok:clean),(((NOT pre:tok:in) AND (hyp:tok:dancing OR hyp:tok:field)) OR pre:tok:prepare),(((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)),
589,(((((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib) AND (NOT pre:tok:girl)) AND (NOT pre:tok:toddler)),((((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white) AND (NOT pre:tok:sitting)) OR hyp:tok:blue),(hyp:tok:home AND hyp:tok:sitting),
590,(((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing),((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in),((((NOT pre:tok:woman) AND (hyp:tok:jogging OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap75)) AND (NOT hyp:tok:ocean)),
591,(((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors),(((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding) OR hyp:tok:alone),(hyp:tok:alone OR hyp:tok:empty),
592,(((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids) OR hyp:tok:chess),((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested),((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground) OR pre:tok:among),
593,((NOT hyp:tok:are) AND hyp:tok:swimming),(((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)),(((hyp:tok:down AND pre:tok:she) OR hyp:tok:short) OR hyp:tok:blows),
594,((((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:are)),((((hyp:tok:activity AND pre:tok:with) OR pre:tok:ballet) AND pre:tok:and) AND (NOT hyp:tok:people)),((((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv) OR hyp:tok:sleep),
595,(hyp:tok:chases AND pre:tok:through),(((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone) OR hyp:tok:though),(((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:no) AND (NOT pre:tok:with)),
596,((NOT hyp:tok:man) AND hyp:tok:sleeping),(hyp:tok:theater AND pre:tok:male),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:from) AND (NOT oth:overlap:overlap50)) OR hyp:tok:friends),
597,((((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home) OR hyp:tok:to) AND (NOT pre:tok:shirt)),(((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)) AND (NOT pre:tok:with)),((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)),
598,((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)),((((NOT pre:tok:at) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits) AND (NOT pre:tok:sits)),((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying),
599,(hyp:tok:drums OR hyp:tok:swimming),(hyp:tok:nobody OR pre:tok:enjoys),(pre:tok:cleaning AND pre:tok:person),
600,(hyp:tok:boys AND pre:tok:girls),((hyp:tok:playing AND pre:tok:swimming) OR hyp:tok:swims),((((hyp:tok:people AND hyp:tok:sitting) OR pre:tok:soap) AND (NOT pre:tok:two)) OR hyp:tok:tops),
601,((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in),(pre:tok:lost OR pre:tok:moon),(((NOT pre:tok:young) AND hyp:tok:young) OR hyp:tok:yellow),
602,((hyp:tok:outdoors AND pre:tok:in) OR hyp:tok:screaming),((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean),(hyp:tok:sleeping OR pre:tok:land),
603,((((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild) AND (NOT pre:tok:man)),(hyp:tok:at AND pre:tok:act),(hyp:tok:his AND oth:overlap:overlap75),
604,((NOT pre:tok:on) AND hyp:tok:swimming),(NOT pre:tok:park),((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:cat),
605,(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR hyp:tok:woman)) AND (NOT hyp:tok:person)),((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)),((((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:for)),
606,(((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend) AND (NOT pre:tok:boy)),(((((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:men)) AND (NOT pre:tok:at)),((((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys) AND (NOT oth:overlap:overlap25)),
607,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)),(((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle),(hyp:tok:bath OR hyp:tok:inside),
608,(((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)) AND (NOT pre:tok:blue)),((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not),((((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)) OR pre:tok:practicing) OR hyp:tok:bowling),
609,(((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family),((((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring) AND (NOT hyp:tok:are)),((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra),
610,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)) OR hyp:tok:eating),(hyp:tok:by AND hyp:tok:wares),((((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)) AND (NOT pre:tok:on)),
611,(hyp:tok:gesturing OR pre:tok:headscarf),((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside),(((NOT oth:overlap:overlap50) AND (hyp:tok:fishing OR pre:tok:decorative)) OR hyp:tok:draped),
612,(hyp:tok:human OR hyp:tok:wearing),((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)),((((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked) AND (NOT oth:overlap:overlap50)),
613,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:tall) OR pre:tok:back),((hyp:tok:dinner AND pre:tok:at) AND pre:tok:and),(hyp:tok:edge AND pre:tok:girl),
614,((((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled) OR hyp:tok:stripe),((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft),((NOT pre:tok:in) AND (hyp:tok:standing AND pre:tok:sitting)),
615,((((hyp:tok:down OR pre:tok:stage) OR hyp:tok:pool) OR hyp:tok:bench) OR hyp:tok:lake),((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance),(((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum) AND hyp:tok:at),
616,(((hyp:tok:too AND pre:tok:woman) OR pre:tok:forehead) AND (NOT pre:tok:is)),(((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)) AND (NOT pre:tok:on)),(((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch),
617,((hyp:tok:robe AND hyp:tok:white) OR hyp:tok:protecting),((((NOT hyp:tok:is) AND (pre:tok:church OR pre:tok:steel)) OR hyp:tok:finished) OR pre:tok:practice),((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in),
618,((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:sleeping) OR hyp:tok:nobody),(hyp:tok:chatting OR pre:tok:kite),
619,((hyp:tok:pool OR hyp:tok:swimming) OR hyp:tok:surfing),((((hyp:tok:sitting AND pre:tok:sitting) OR pre:tok:trail) AND (NOT hyp:tok:on)) AND (NOT pre:tok:at)),((((hyp:tok:at AND hyp:tok:home) OR hyp:tok:bed) OR hyp:tok:dishes) AND (NOT oth:overlap:overlap50)),
620,(pre:tok:skateboarder OR pre:tok:snowman),((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering),((((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)) AND (NOT hyp:tok:and)),
621,(hyp:tok:ladies OR hyp:tok:tv),((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)),(NOT pre:tok:young),
622,((((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow) AND (NOT pre:tok:with)),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)),((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers),
623,((((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain) AND (NOT pre:tok:with)) OR hyp:tok:carrot),((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),((NOT pre:tok:his) AND (hyp:tok:sleeping OR pre:tok:land)),
624,((hyp:tok:for AND hyp:tok:walmart) OR pre:tok:passed),(((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)),((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs),
625,(((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among),(hyp:tok:in OR pre:tok:in),(hyp:tok:nobody AND pre:tok:large),
626,((((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)) AND (NOT pre:tok:suit)),((hyp:tok:for OR pre:tok:sitting) OR hyp:tok:tall),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after),
627,((((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number) OR hyp:tok:scarves) OR hyp:tok:tiles),(hyp:tok:animals AND pre:tok:water),((((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is) AND (NOT pre:tok:shirt)),
628,((((hyp:tok:wearing AND pre:tok:to) OR pre:tok:church) OR pre:tok:skate) OR hyp:tok:grill),(((hyp:tok:favorite OR pre:tok:tray) OR hyp:tok:funny) OR hyp:tok:interested),((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)),
629,((((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats) AND (NOT oth:overlap:overlap50)),((((hyp:tok:heading OR hyp:tok:way) AND hyp:tok:are) AND pre:tok:on) OR pre:tok:numbered),((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish),
630,(hyp:tok:are AND pre:tok:father),(hyp:tok:running OR pre:tok:sitting),(hyp:tok:formal OR pre:tok:act),
631,(((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)),(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping),(((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys),
632,(((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by),(NOT hyp:tok:group),((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people),
633,((((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding) AND (NOT pre:tok:is)),((((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:swimming)) OR hyp:tok:past) OR hyp:tok:tag),(((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)) OR hyp:tok:person),
634,(((hyp:tok:down OR hyp:tok:ground) OR hyp:tok:swimming) OR pre:tok:road),((((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)) OR pre:tok:crafts) OR hyp:tok:piano),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:sit),
635,(((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women) OR hyp:tok:yelling),(NOT hyp:tok:sleeping),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while),
636,(((hyp:tok:hardware AND pre:tok:on) OR pre:tok:picker) AND (NOT hyp:tok:outside)),((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in),((hyp:tok:eating OR hyp:tok:tv) OR hyp:tok:eats),
637,(hyp:tok:dogs AND pre:tok:tank),(hyp:tok:touching OR hyp:tok:wet),(hyp:tok:cats OR hyp:tok:eats),
638,(hyp:tok:swimming AND pre:tok:two),(((((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no) OR hyp:tok:only) AND (NOT pre:tok:white)),(hyp:tok:mirror OR hyp:tok:orchestra),
639,((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)),((((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)) OR hyp:tok:near),(hyp:tok:seems OR hyp:tok:speaking),
640,(((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete) OR hyp:tok:marathon) AND (NOT pre:tok:and)),(((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you),(((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)),
641,((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use),((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes),(hyp:tok:humans AND pre:tok:in),
642,(hyp:tok:sandwiches OR pre:tok:easter),((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk),((((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering) OR pre:tok:chat),
643,((((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead) OR hyp:tok:spinning),((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone),((((hyp:tok:puddle OR pre:tok:late) OR hyp:tok:trail) OR hyp:tok:finishing) AND (NOT pre:tok:on)),
644,((((pre:tok:painted AND pre:tok:to) OR hyp:tok:speed) OR hyp:tok:bin) AND oth:overlap:overlap25),(((NOT oth:overlap:overlap25) AND (hyp:tok:barefoot OR pre:tok:dump)) OR pre:tok:moon),(hyp:tok:black AND hyp:tok:wearing),
