,Cluster1,Cluster2,Cluster3,Cluster4
548,(((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing) AND (NOT hyp:tok:is)),(((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two),(((hyp:tok:falls OR pre:tok:trains) OR hyp:tok:rollerblading) OR hyp:tok:shoveling),(NOT pre:tok:street)
549,(((((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by) AND (NOT hyp:tok:his)) OR pre:tok:t),((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for),(((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is) OR hyp:tok:outer)
550,((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread),(((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outdoors) OR hyp:tok:wearing) AND (NOT hyp:tok:to)),(((((NOT pre:tok:are) AND hyp:tok:nobody) AND (NOT pre:tok:background)) AND (NOT pre:tok:vest)) OR hyp:tok:pots)
551,((hyp:tok:eating OR pre:tok:background) OR hyp:tok:swimming),((((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft) OR hyp:tok:airport) OR pre:tok:elephant),((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his),(hyp:tok:race AND pre:tok:track)
552,((((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle) AND (NOT pre:tok:playing)) OR hyp:tok:dinner),(((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)),(hyp:tok:street AND pre:tok:flowered),(((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer) OR pre:tok:nutcracker)
553,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),((((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick) OR pre:tok:soda),(((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody),((((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist) OR hyp:tok:sunlight) OR hyp:tok:yarn)
554,((((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns) OR hyp:tok:backpack),(((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade),(hyp:tok:wearing AND pre:tok:casual),((((hyp:tok:women AND pre:tok:men) AND pre:tok:two) OR hyp:tok:ladies) OR hyp:tok:vegetable)
555,((hyp:tok:last AND pre:tok:two) OR hyp:tok:photographs),(hyp:tok:is AND pre:tok:running),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),(((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football) OR hyp:tok:some)
556,(((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids) OR hyp:tok:chess),((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty),((hyp:tok:acoustic OR hyp:tok:hillside) OR pre:tok:lost),
557,((hyp:tok:to OR pre:tok:street) OR hyp:tok:old),((((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)) OR hyp:tok:swimming),(hyp:tok:jogging OR hyp:tok:swimming),
558,((hyp:tok:blue OR hyp:tok:eating) OR hyp:tok:green),((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television),((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving),
559,(hyp:tok:are AND hyp:tok:down),(hyp:tok:in AND pre:tok:shepherd),((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)),
560,(((pre:tok:blue OR pre:tok:up) OR pre:tok:their) OR hyp:tok:his),(hyp:tok:pub OR pre:tok:hang),((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting),
561,(((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)),((((hyp:tok:desert OR hyp:tok:grassy) OR hyp:tok:beige) OR hyp:tok:arena) OR hyp:tok:bath),((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on),
562,(hyp:tok:men AND hyp:tok:team),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch),
563,(hyp:tok:dock OR hyp:tok:swimming),(((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea) OR hyp:tok:summer),(hyp:tok:swimming AND pre:tok:holding),
564,(((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink),(((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy) AND (NOT oth:overlap:overlap75)),((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there),
565,((((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing) AND (NOT pre:tok:holding)),(((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform) AND (NOT oth:overlap:overlap75)),(pre:tok:motorcycles OR pre:tok:set),
566,((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:two)),(((hyp:tok:playing AND pre:tok:swimming) OR hyp:tok:swims) OR hyp:tok:surf),(hyp:tok:hate AND pre:tok:woman),
567,(((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef),((((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for) AND (NOT hyp:tok:sitting)),((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine),
568,((((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)) OR hyp:tok:booth),(((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:woman)) AND (NOT pre:tok:dressed)),(((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)),
569,((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse),((((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach) AND (NOT oth:overlap:overlap75)),((hyp:tok:chases OR pre:tok:decorative) OR pre:tok:warehouse),
570,((hyp:tok:his OR pre:tok:with) OR pre:tok:standing),((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable),((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby),
571,(hyp:tok:park AND pre:tok:individual),((((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade) OR pre:tok:learning),((((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs) OR pre:tok:live),
572,(hyp:tok:protective OR hyp:tok:shoot),(((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for),(((pre:tok:groom OR pre:tok:surf) OR hyp:tok:5) OR pre:tok:images),
573,((((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)) OR pre:tok:got),((NOT oth:overlap:overlap25) AND (hyp:tok:barefoot OR pre:tok:dump)),(((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs),
574,(((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet),((NOT oth:overlap:overlap25) AND (hyp:tok:painting OR hyp:tok:smiling)),((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish),
575,(((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles),(((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)) AND (NOT pre:tok:with)),(((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)) OR pre:tok:peace),
576,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),(((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)),((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows),
577,((((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal) AND (NOT oth:overlap:overlap25)),((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)),((hyp:tok:bath OR hyp:tok:inside) AND pre:tok:and),
578,((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person),(hyp:tok:glass AND pre:tok:blond),((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette),
579,(hyp:tok:running OR pre:tok:table),(((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience) AND hyp:tok:sitting),(((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf) AND hyp:tok:are),
580,(((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating),((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake),
581,((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors),(((hyp:tok:favorite OR pre:tok:tray) OR hyp:tok:funny) OR hyp:tok:interested),((((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in) OR pre:tok:dirt) AND (NOT hyp:tok:his)),
582,((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps),((((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)) OR hyp:tok:brushes) AND (NOT hyp:tok:is)),(hyp:tok:chasing OR hyp:tok:running),
583,((((NOT pre:tok:sitting) AND (hyp:tok:asleep OR hyp:tok:sitting)) OR hyp:tok:sleeps) OR hyp:tok:cat),(hyp:tok:nobody OR pre:tok:rock),((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground) OR pre:tok:among),
584,(((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing) OR hyp:tok:naked),((NOT pre:tok:outside) AND hyp:tok:outside),((hyp:tok:people AND hyp:tok:sitting) OR pre:tok:soap),
585,(hyp:tok:down OR pre:tok:sitting),((((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays) AND (NOT oth:overlap:overlap50)),(hyp:tok:eating OR hyp:tok:sleeping),
586,(hyp:tok:in OR hyp:tok:wearing),((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy),((((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)) AND (NOT hyp:tok:and)),
587,(hyp:tok:human OR hyp:tok:humans),(((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays),(hyp:tok:vacation AND pre:tok:are),
588,((NOT hyp:tok:to) AND oth:overlap:overlap25),((((NOT pre:tok:in) AND hyp:tok:blouse) OR hyp:tok:closed) AND (NOT hyp:tok:is)),(hyp:tok:walked AND pre:tok:man),
589,((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one),(hyp:tok:drives OR hyp:tok:sofa),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),
590,(((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity),(((((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:and)) OR hyp:tok:there),(((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is),
591,(hyp:tok:and OR hyp:tok:is),((NOT pre:tok:in) AND hyp:tok:jersey),((((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first) AND (NOT hyp:tok:woman)),
592,((NOT pre:tok:are) AND (oth:overlap:overlap75 OR pre:tok:items)),(((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)),(NOT hyp:tok:walking),
593,(hyp:tok:at OR hyp:tok:dance),(hyp:tok:in AND pre:tok:pier),(((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural),
594,(((hyp:tok:jumping AND pre:tok:into) OR hyp:tok:packages) OR pre:tok:pumpkin),((((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)) AND (NOT pre:tok:-)),((hyp:tok:cats OR hyp:tok:eats) OR hyp:tok:sleep),
595,((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk),((((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled) OR pre:tok:pick) OR pre:tok:turns),((((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)) OR hyp:tok:outdoors),
596,((((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)) OR pre:tok:least),((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone),(hyp:tok:home AND hyp:tok:sitting),
597,(((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute) OR pre:tok:courtyard),((((hyp:tok:tools OR pre:tok:jet) AND hyp:tok:is) OR pre:tok:napping) OR pre:tok:artwork),((((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch) OR hyp:tok:sofa) AND (NOT pre:tok:her)),
598,((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying),((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep),((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet),
599,(hyp:tok:fire AND pre:tok:women),((((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5) OR hyp:tok:elder) OR hyp:tok:traditional),(((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch),
600,(NOT pre:tok:suit),((((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)) OR hyp:tok:rollerblading),(hyp:tok:train AND pre:tok:platform),
601,((((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family) OR hyp:tok:racing),(hyp:tok:outdoors AND pre:tok:in),((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists),
602,(((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman) OR pre:tok:lemons),(((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk) OR hyp:tok:angry),((hyp:tok:women AND pre:tok:man) OR hyp:tok:international),
603,((((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out) AND (NOT hyp:tok:there)),(hyp:tok:sleeping OR hyp:tok:swimming),((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding),
604,(hyp:tok:dog OR hyp:tok:playing),((((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)) AND (NOT pre:tok:front)),((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in),
605,(((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters) OR hyp:tok:cameras),((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)),((hyp:tok:down AND pre:tok:along) AND hyp:tok:people),
606,((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are),((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap) AND (NOT hyp:tok:people)),(((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum) AND hyp:tok:at),
607,(((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)),(hyp:tok:alone OR hyp:tok:swimming),(((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)) AND (NOT hyp:tok:sitting)),
608,((((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)) OR pre:tok:swimming) OR hyp:tok:bowling),((((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless) OR hyp:tok:groups),(((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)),
609,(((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle),(((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee),((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international),
610,((((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine) AND (NOT pre:tok:on)) AND (NOT pre:tok:with)),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:their) OR hyp:tok:tall),((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair),
611,(((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap),(hyp:tok:by AND hyp:tok:wares),(oth:overlap:overlap75 OR pre:tok:suit),
612,((((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles) OR hyp:tok:television),((((NOT oth:overlap:overlap75) AND hyp:tok:wearing) AND (NOT pre:tok:man)) OR pre:tok:vacation),((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move),
613,(hyp:tok:throw AND pre:tok:man),(hyp:tok:bath OR hyp:tok:dancing),((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball),
614,((((hyp:tok:eating OR hyp:tok:sleeps) OR hyp:tok:sleep) OR hyp:tok:laying) OR hyp:tok:bedroom),((((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:his)),((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood),
615,((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),(((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)) OR hyp:tok:to),(((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops) OR hyp:tok:bride),
616,(((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)),((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor),((((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)) OR hyp:tok:seated) OR hyp:tok:bank),
617,(((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend) AND (NOT pre:tok:boy)),(((hyp:tok:rollerskating OR hyp:tok:surfing) AND pre:tok:with) OR hyp:tok:teen),((NOT pre:tok:dog) AND hyp:tok:dog),
618,((((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose) AND (NOT hyp:tok:in)),((((hyp:tok:watching AND pre:tok:performers) OR pre:tok:crib) AND (NOT pre:tok:and)) AND (NOT hyp:tok:in)),((((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked) AND (NOT oth:overlap:overlap50)),
619,((hyp:tok:in OR hyp:tok:on) OR hyp:tok:at),((((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike) OR hyp:tok:inline) OR hyp:tok:wheeler),((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks),
620,((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated),((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini),(hyp:tok:enjoying OR hyp:tok:lab),
621,(hyp:tok:favorite OR hyp:tok:tall),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some),(hyp:tok:video OR pre:tok:chess),
622,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)),((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk),(((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays) OR pre:tok:dead),
623,(hyp:tok:swimming AND pre:tok:orange),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass),
624,((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home),(NOT hyp:tok:with),(((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:human),
625,(hyp:tok:through AND pre:tok:motorcyclists),(oth:overlap:overlap25 OR pre:tok:while),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody) AND (NOT pre:tok:looking)),
626,(hyp:tok:bicycle AND hyp:tok:skateboarder),(((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan),(hyp:tok:chases OR pre:tok:decorative),
627,(hyp:tok:running OR hyp:tok:soccer),((((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)) AND (NOT pre:tok:yellow)),(hyp:tok:brunette AND pre:tok:profile),
628,(hyp:tok:human OR pre:tok:surfing),(((((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)) AND (NOT pre:tok:and)) AND (NOT hyp:tok:girl)),((hyp:tok:hate OR hyp:tok:skateboarding) OR pre:tok:heels),
629,((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering),((((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters) AND (NOT oth:overlap:overlap75)),((((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people) OR hyp:tok:clouds) OR hyp:tok:sheep),
630,(hyp:tok:guitars OR hyp:tok:spinning),((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding),(hyp:tok:eats AND pre:tok:sandwich),
631,(hyp:tok:friends OR hyp:tok:lunch),((((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in) OR hyp:tok:chain) AND (NOT oth:overlap:overlap75)),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) OR hyp:tok:for) OR hyp:tok:to),
632,(hyp:tok:sitting AND pre:tok:pots),((hyp:tok:through AND pre:tok:motorcyclists) OR pre:tok:act),(hyp:tok:brushes OR hyp:tok:rollerblading),
633,(hyp:tok:women AND pre:tok:mcdonald),(hyp:tok:watching AND pre:tok:performers),((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing),
634,((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in),((((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field) AND (NOT oth:overlap:overlap75)),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT hyp:tok:his)),
635,(NOT hyp:tok:riding),(((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)) AND pre:tok:and),((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody),
636,((NOT pre:tok:people) AND hyp:tok:nobody),((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where),(hyp:tok:is OR pre:tok:are),
637,(((hyp:tok:robe AND hyp:tok:white) OR hyp:tok:protecting) AND (NOT pre:tok:two)),((((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars) OR pre:tok:too),(NOT hyp:tok:ocean),
638,(((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)),(((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce),((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)),
639,(((hyp:tok:couch OR hyp:tok:home) OR hyp:tok:ocean) OR hyp:tok:had),(hyp:tok:favorite OR pre:tok:tray),(((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks) AND (NOT hyp:tok:on)),
640,(hyp:tok:n't OR hyp:tok:nobody),((NOT pre:tok:and) AND hyp:tok:sleeping),((((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering) OR hyp:tok:clock) OR pre:tok:pie),
641,((hyp:tok:are AND pre:tok:course) AND hyp:tok:in),((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after),
642,(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying),((((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)) AND (NOT pre:tok:man)) AND (NOT hyp:tok:group)),(((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing) AND oth:overlap:overlap25),
643,((((hyp:tok:friends OR hyp:tok:lunch) OR pre:tok:reads) OR hyp:tok:case) OR hyp:tok:rival),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:their),((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops),
644,((hyp:tok:chases AND pre:tok:through) OR pre:tok:studio),(hyp:tok:old AND pre:tok:front),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:swimming) OR hyp:tok:no),
645,((((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing) AND (NOT hyp:tok:is)) AND (NOT pre:tok:near)),(hyp:tok:running OR pre:tok:sitting),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),
646,((hyp:tok:night AND pre:tok:night) AND pre:tok:man),((((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music) AND (NOT oth:overlap:overlap75)),((((NOT oth:overlap:overlap25) AND pre:tok:photographed) OR hyp:tok:surf) AND (NOT pre:tok:and)),
647,(hyp:tok:seated OR pre:tok:railing),(((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack) AND (NOT pre:tok:to)),(hyp:tok:jersey OR pre:tok:races),
648,((((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset) OR hyp:tok:passed) AND (NOT hyp:tok:in)),(((((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man) OR hyp:tok:attempt) OR hyp:tok:greyhounds),((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)),
649,((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps),(((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)) AND (NOT hyp:tok:ocean)),((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving),
650,((((hyp:tok:tall AND pre:tok:two) OR pre:tok:i) OR pre:tok:walked) OR hyp:tok:year),(hyp:tok:low OR pre:tok:railing),((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering),
651,(hyp:tok:for AND hyp:tok:walmart),((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)),
652,((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes),((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white),(hyp:tok:dish OR pre:tok:pumpkin),
653,((hyp:tok:people AND hyp:tok:snow) AND pre:tok:snow),(((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap) AND (NOT pre:tok:man)),((((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in) AND (NOT pre:tok:with)),
