,Cluster1,Cluster2,Cluster3,Cluster4
550,(((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset),((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)),(pre:tok:off AND pre:tok:others),
551,((((hyp:tok:walking AND oth:overlap:overlap75) OR hyp:tok:look) OR hyp:tok:pick) AND (NOT pre:tok:down)),((((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker) AND (NOT pre:tok:dressed)) AND (NOT hyp:tok:is)),((((hyp:tok:at OR hyp:tok:playing) OR pre:tok:camera) AND (NOT oth:overlap:overlap75)) OR hyp:tok:building),
552,((((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)) OR hyp:tok:sandwiches),((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)) OR pre:tok:competition),(hyp:tok:full OR hyp:tok:tractor),
553,((((pre:tok:little OR pre:tok:young) OR hyp:tok:has) OR hyp:tok:about) OR pre:tok:suit),(((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears) OR hyp:tok:move),(hyp:tok:bottles OR pre:tok:heading),
554,(hyp:tok:human AND pre:tok:wearing),(((hyp:tok:couch AND oth:overlap:overlap75) OR hyp:tok:guitars) OR pre:tok:television),(((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)),
555,(((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister) OR hyp:tok:trip),(hyp:tok:painting AND pre:tok:mural),(hyp:tok:stroll OR hyp:tok:tan),
556,(oth:overlap:overlap50 OR pre:tok:white),(((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in) OR hyp:tok:chain),(((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked) AND (NOT oth:overlap:overlap50)),
557,(((hyp:tok:smiling AND pre:tok:smile) OR pre:tok:lunch) AND (NOT pre:tok:in)),((((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:girl)),(hyp:tok:clean OR hyp:tok:uniformed),
558,(hyp:tok:sitting OR hyp:tok:sleeping),((pre:tok:black AND pre:tok:open) OR pre:tok:shadow),(((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny),
559,((((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs) AND pre:tok:in) OR hyp:tok:officers),((((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural) OR hyp:tok:artwork),((((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy) AND (NOT pre:tok:with)) OR hyp:tok:pipes),
560,((hyp:tok:female OR hyp:tok:video) AND pre:tok:in),(hyp:tok:people OR oth:overlap:overlap50),(((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum) AND hyp:tok:at),
561,(((hyp:tok:wearing AND pre:tok:to) OR pre:tok:church) OR pre:tok:skate),((hyp:tok:backyard OR pre:tok:alone) OR hyp:tok:stroller),(((hyp:tok:no OR hyp:tok:swimming) OR hyp:tok:cats) OR hyp:tok:nap),
562,((((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs) OR pre:tok:biker),(((hyp:tok:low OR pre:tok:railing) OR hyp:tok:rollerblading) AND (NOT oth:overlap:overlap25)),(((hyp:tok:beach AND pre:tok:walking) OR pre:tok:cigarettes) AND oth:overlap:overlap50),
563,((hyp:tok:guitarist OR pre:tok:images) OR hyp:tok:fan),((((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)) OR hyp:tok:store) OR pre:tok:style),((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting),
564,(((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute) OR pre:tok:courtyard),(((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field),(((hyp:tok:present OR hyp:tok:surrounded) OR hyp:tok:course) OR hyp:tok:buildings),
565,((((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)) OR hyp:tok:booth),((((hyp:tok:eating OR hyp:tok:office) AND hyp:tok:in) OR hyp:tok:bath) OR pre:tok:listens),(((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)) OR hyp:tok:eating),
566,(hyp:tok:there AND pre:tok:nutcracker),(hyp:tok:running OR pre:tok:sitting),(((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)) OR hyp:tok:shirt),
567,((((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they) AND (NOT hyp:tok:there)),(((hyp:tok:heading OR hyp:tok:way) AND hyp:tok:are) AND pre:tok:on),((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25),
568,(((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army) AND (NOT pre:tok:is)),(((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages),(((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone) OR hyp:tok:drives),
569,(((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)),(hyp:tok:human AND pre:tok:dish),((hyp:tok:denim OR hyp:tok:hug) AND pre:tok:woman),
570,(hyp:tok:naked AND pre:tok:people),(((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)),((((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks) AND (NOT hyp:tok:on)) AND (NOT pre:tok:his)),
571,(hyp:tok:room AND hyp:tok:two),((hyp:tok:lunch OR hyp:tok:outer) OR hyp:tok:desk),(hyp:tok:pet AND pre:tok:and),
572,((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute),((((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in) OR hyp:tok:chain) AND (NOT oth:overlap:overlap75)),((((hyp:tok:falls OR pre:tok:trains) OR hyp:tok:rollerblading) OR hyp:tok:shoveling) OR pre:tok:practice),
573,((((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle) OR hyp:tok:paddle),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some) OR hyp:tok:wearing),((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors),
574,((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete) OR hyp:tok:marathon),((((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:inside) OR hyp:tok:nobody),((((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing) OR hyp:tok:wading) AND pre:tok:woman),
575,(((NOT oth:overlap:overlap25) AND (hyp:tok:dry OR pre:tok:least)) OR hyp:tok:brushes),((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers),((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)),
576,((NOT pre:tok:on) AND hyp:tok:swimming),(hyp:tok:begins OR hyp:tok:year),((((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked) AND (NOT oth:overlap:overlap50)) AND oth:overlap:overlap25),
577,(((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)) OR pre:tok:musician),((((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring) AND (NOT hyp:tok:are)),((((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering) OR pre:tok:chat),
578,((((hyp:tok:empty OR hyp:tok:swimming) AND pre:tok:is) OR pre:tok:giant) OR pre:tok:mirror),((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders),((((hyp:tok:scouts OR hyp:tok:you) AND hyp:tok:her) OR hyp:tok:brushes) AND hyp:tok:her),
579,(((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)),((((NOT oth:overlap:overlap25) AND (hyp:tok:wearing AND pre:tok:two)) OR pre:tok:n't) AND (NOT pre:tok:with)),((((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:human) AND (NOT hyp:tok:for)),
580,((hyp:tok:running AND pre:tok:woman) OR pre:tok:flowered),((NOT oth:overlap:overlap50) AND pre:tok:motorcyclists),((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)),
581,(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),((((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading) OR pre:tok:thinking),((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering),
582,((((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister) OR hyp:tok:trip) OR hyp:tok:favorite),((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),((NOT pre:tok:playing) AND (hyp:tok:jersey OR pre:tok:races)),
583,(hyp:tok:women AND pre:tok:mcdonald),(((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone) OR hyp:tok:though),((((NOT oth:overlap:overlap50) AND (hyp:tok:fishing OR pre:tok:decorative)) OR hyp:tok:draped) OR hyp:tok:convertible),
584,((((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding) AND (NOT pre:tok:is)),((((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)) AND (NOT hyp:tok:on)),((((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)) AND (NOT hyp:tok:sitting)) OR hyp:tok:for),
585,((((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute) OR pre:tok:courtyard) OR hyp:tok:compete),(hyp:tok:to OR oth:overlap:overlap25),(hyp:tok:nobody OR hyp:tok:not),
586,((((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt) OR hyp:tok:garage) OR hyp:tok:court),((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)) AND (NOT pre:tok:and)),(((NOT pre:tok:young) AND hyp:tok:young) OR hyp:tok:yellow),
587,(hyp:tok:guitarist OR pre:tok:images),((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR hyp:tok:outdoors),
588,((((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man) OR hyp:tok:pets),(((NOT pre:tok:and) AND (hyp:tok:home AND pre:tok:beach)) AND hyp:tok:is),(hyp:tok:wearing AND pre:tok:wizard),
589,((((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful) AND (NOT pre:tok:with)),(hyp:tok:blonde AND pre:tok:brown),((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near),
590,(hyp:tok:women AND pre:tok:men),(hyp:tok:at AND pre:tok:act),(((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving) AND (NOT oth:overlap:overlap50)),
591,((((hyp:tok:suburban OR pre:tok:skiing) OR hyp:tok:clouds) OR hyp:tok:terrain) OR hyp:tok:spinning),((((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick) OR pre:tok:soda),(hyp:tok:hats OR hyp:tok:trunks),
592,(((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib),((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in),(pre:tok:motorcycles OR pre:tok:set),
593,(hyp:tok:home AND pre:tok:at),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:eating),(hyp:tok:crane AND hyp:tok:walking),
594,((((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)) AND (NOT hyp:tok:girl)),(((hyp:tok:human OR hyp:tok:tools) OR hyp:tok:straight) AND (NOT hyp:tok:is)),((((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone) OR hyp:tok:drives) OR hyp:tok:only),
595,(((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)) AND (NOT pre:tok:two)),((((hyp:tok:heading OR hyp:tok:way) AND hyp:tok:are) AND pre:tok:on) OR pre:tok:numbered),(hyp:tok:denim OR hyp:tok:hug),
596,((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood),((((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee) AND (NOT oth:overlap:overlap75)),((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs),
597,(((hyp:tok:couch OR hyp:tok:home) OR hyp:tok:ocean) OR hyp:tok:had),(((NOT pre:tok:blue) AND (hyp:tok:during OR oth:overlap:overlap75)) AND (NOT hyp:tok:person)),(hyp:tok:home AND hyp:tok:sitting),
598,(hyp:tok:beer AND pre:tok:man),((NOT pre:tok:standing) AND hyp:tok:snowman),(((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:sit) OR hyp:tok:coffee),
599,((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:inside),((((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating) AND (NOT hyp:tok:to)),
600,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),(hyp:tok:in OR oth:overlap:overlap25),(hyp:tok:video AND pre:tok:shirt),
601,(hyp:tok:friends AND hyp:tok:group),(((NOT hyp:tok:next) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:after),((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists),
602,(hyp:tok:chewing AND pre:tok:with),(((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders) OR hyp:tok:cafe),((((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his) OR hyp:tok:scooters) AND (NOT pre:tok:people)),
603,(((hyp:tok:trunks OR pre:tok:bat) AND pre:tok:to) OR pre:tok:rowing),((hyp:tok:glass AND pre:tok:blond) OR pre:tok:enthusiasts),((hyp:tok:scouts OR hyp:tok:you) AND hyp:tok:her),
604,(hyp:tok:sad OR pre:tok:snow),((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack),((((hyp:tok:dancing OR hyp:tok:playing) OR pre:tok:against) AND (NOT oth:overlap:overlap75)) OR hyp:tok:through),
605,((((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women) OR hyp:tok:yelling) AND hyp:tok:women),(hyp:tok:men AND pre:tok:flags),(hyp:tok:at AND hyp:tok:home),
606,(((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked),((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)),((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding),
607,((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair),(((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad) OR hyp:tok:appears),((((NOT pre:tok:woman) AND (hyp:tok:jogging OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap75)) AND (NOT hyp:tok:ocean)),
608,((((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread) OR pre:tok:steel) OR hyp:tok:upright),((hyp:tok:kisses OR pre:tok:soda) AND hyp:tok:with),(((NOT oth:overlap:overlap25) AND (hyp:tok:name OR pre:tok:tunnel)) OR hyp:tok:soup),
609,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),(hyp:tok:are AND pre:tok:jumped),(((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)),
610,((((NOT oth:overlap:overlap25) AND pre:tok:blue) OR hyp:tok:swimming) OR hyp:tok:drives),((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:sleeping) OR hyp:tok:hair),
611,(((NOT oth:overlap:overlap50) AND (pre:tok:pose OR pre:tok:walking)) OR pre:tok:talks),(((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)) AND (NOT hyp:tok:for)),(hyp:tok:on AND hyp:tok:swimsuit),
612,((hyp:tok:couch OR hyp:tok:home) OR hyp:tok:ocean),((((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)) AND (NOT pre:tok:blue)),((NOT oth:overlap:overlap50) AND (pre:tok:sitting OR pre:tok:yellow)),
613,((hyp:tok:drums OR hyp:tok:swimming) OR hyp:tok:roller),((hyp:tok:eating OR hyp:tok:office) AND hyp:tok:in),(hyp:tok:people OR oth:overlap:overlap75),
614,(((hyp:tok:guitars OR hyp:tok:spinning) OR hyp:tok:bottles) AND pre:tok:on),(((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)) AND (NOT hyp:tok:ocean)),((hyp:tok:chases OR pre:tok:decorative) OR pre:tok:warehouse),
615,(hyp:tok:home OR pre:tok:performs),((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50),(hyp:tok:sleeping AND pre:tok:on),
616,((hyp:tok:edge OR hyp:tok:tattoo) AND pre:tok:in),((((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older) OR hyp:tok:beach) AND (NOT pre:tok:on)),((((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch) OR hyp:tok:suspended) AND (NOT pre:tok:in)),
617,(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)) OR hyp:tok:for),(hyp:tok:car OR hyp:tok:sleeping),((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:are)),
618,(hyp:tok:dock OR hyp:tok:swimming),((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in),(((NOT hyp:tok:is) AND hyp:tok:outside) OR hyp:tok:outdoors),
619,((NOT pre:tok:on) AND hyp:tok:on),((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling),(pre:tok:married OR pre:tok:sleeps),
620,(((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap),(((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in) OR pre:tok:hug),(hyp:tok:swimming OR hyp:tok:woods),
621,(hyp:tok:cats AND hyp:tok:various),(((hyp:tok:sleeping OR hyp:tok:tv) OR hyp:tok:indoors) OR hyp:tok:chair),((((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international) OR pre:tok:neighborhood) OR hyp:tok:surf),
622,((NOT oth:overlap:overlap25) AND (hyp:tok:underneath OR pre:tok:trampoline)),((((NOT pre:tok:black) AND hyp:tok:black) OR hyp:tok:brown) AND (NOT pre:tok:and)),(hyp:tok:mountain OR pre:tok:hiding),
623,(((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats),(hyp:tok:men AND pre:tok:patio),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:from),
624,((((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat) OR hyp:tok:roller),(NOT hyp:tok:pool),((hyp:tok:human AND pre:tok:army) AND oth:overlap:overlap25),
625,((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys),((((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea) OR pre:tok:kite),((hyp:tok:beige OR pre:tok:injured) OR hyp:tok:brushing),
626,(((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to),((((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting) AND hyp:tok:is),(((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade) AND (NOT pre:tok:at)),
627,(((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one) OR hyp:tok:outside),(hyp:tok:cliff OR hyp:tok:eating),(hyp:tok:whilst OR pre:tok:pumpkin),
628,((((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing) OR hyp:tok:herself) OR pre:tok:hanging),(((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks),((((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys) AND (NOT oth:overlap:overlap25)),
629,(hyp:tok:couch OR hyp:tok:crying),(((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)) OR hyp:tok:rollerblading),(hyp:tok:alone OR hyp:tok:eating),
630,(NOT pre:tok:him),((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea),(hyp:tok:picnic OR hyp:tok:summer),
631,((((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family) OR hyp:tok:racing),(((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap) AND (NOT pre:tok:man)),((((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)) OR pre:tok:peace) AND (NOT hyp:tok:people)),
632,(((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance) AND pre:tok:in),(((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in),(hyp:tok:lane OR hyp:tok:pointed),
633,(NOT pre:tok:men),((((hyp:tok:backyard OR pre:tok:alone) OR hyp:tok:stroller) AND (NOT pre:tok:in)) OR pre:tok:else),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),
634,((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty),(((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for),
635,((hyp:tok:moon OR hyp:tok:outdoors) OR pre:tok:night),(((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling) OR hyp:tok:tall),
636,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),((((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling) OR pre:tok:best) OR pre:tok:company),(hyp:tok:water AND pre:tok:learning),
637,((((NOT pre:tok:people) AND hyp:tok:nobody) AND (NOT pre:tok:front)) AND (NOT pre:tok:is)),((((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)) OR hyp:tok:apron),((((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:for)),
638,(hyp:tok:groceries AND pre:tok:people),((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT pre:tok:blue)) AND (NOT pre:tok:on)),((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky),
639,(hyp:tok:preparing AND pre:tok:from),(((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent),(((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!),
640,(((hyp:tok:tall AND pre:tok:two) OR pre:tok:i) OR pre:tok:walked),((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker),(hyp:tok:blows OR hyp:tok:crossing),
641,(((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded) OR hyp:tok:sport),(((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach),(NOT hyp:tok:around),
642,((((pre:tok:blue OR pre:tok:up) OR pre:tok:their) OR hyp:tok:his) AND (NOT oth:overlap:overlap75)),((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) OR hyp:tok:for) OR hyp:tok:to),
643,(hyp:tok:cafeteria AND pre:tok:behind),(((hyp:tok:drives OR hyp:tok:sofa) OR pre:tok:skinned) OR hyp:tok:boards),(hyp:tok:singing AND pre:tok:shaving),
644,((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:two)),(hyp:tok:compete OR hyp:tok:microscope),(((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet),
645,((((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is) OR pre:tok:training) AND (NOT hyp:tok:in)),((((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)) OR hyp:tok:near),((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:no),
646,((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts),(((pre:tok:puddle OR pre:tok:surfing) OR pre:tok:shaving) OR pre:tok:surf),((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black),
647,(hyp:tok:cricket AND pre:tok:women),((((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach) AND (NOT oth:overlap:overlap75)),((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert),
648,((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot),(((hyp:tok:ears OR hyp:tok:multiple) OR hyp:tok:conductor) AND (NOT pre:tok:and)),((((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people) OR hyp:tok:there) AND (NOT hyp:tok:for)),
649,(((NOT oth:overlap:overlap25) AND pre:tok:blue) OR hyp:tok:swimming),(((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike) OR hyp:tok:inline),((((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in) OR hyp:tok:doors),
650,(((pre:tok:goat OR pre:tok:younger) AND hyp:tok:are) AND (NOT oth:overlap:overlap25)),(((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters),((((hyp:tok:cats OR hyp:tok:eats) OR hyp:tok:sleep) AND pre:tok:dog) OR hyp:tok:nothing),
651,(((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete) OR hyp:tok:marathon) AND (NOT pre:tok:and)),(((hyp:tok:nobody OR oth:overlap:overlap75) OR hyp:tok:not) OR hyp:tok:no),((((NOT hyp:tok:is) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:to)),
652,((((hyp:tok:softball OR pre:tok:upset) AND hyp:tok:man) OR hyp:tok:onlookers) AND pre:tok:in),(((((NOT hyp:tok:are) AND oth:overlap:overlap75) OR hyp:tok:no) OR hyp:tok:only) AND (NOT pre:tok:white)),(((hyp:tok:human AND pre:tok:'s) OR pre:tok:turns) AND hyp:tok:human),
653,((((pre:tok:night AND pre:tok:walking) OR hyp:tok:guitars) OR hyp:tok:lamp) OR hyp:tok:plastic),((((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)) OR hyp:tok:everyone),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:sleeping),
654,((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity),((((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience) AND hyp:tok:sitting) OR hyp:tok:outer),(hyp:tok:eats AND pre:tok:sandwich),
