,Cluster1,Cluster2,Cluster3,Cluster4
551,(((NOT pre:tok:and) AND (hyp:tok:football AND pre:tok:football)) OR hyp:tok:protection),(hyp:tok:pub OR pre:tok:hang),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for),(hyp:tok:finished AND pre:tok:two)
552,(hyp:tok:black AND hyp:tok:in),((((hyp:tok:desert OR hyp:tok:grassy) OR hyp:tok:beige) OR hyp:tok:arena) OR hyp:tok:bath),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outdoors) OR hyp:tok:wearing) AND (NOT hyp:tok:to)),((hyp:tok:couple AND pre:tok:countryside) OR pre:tok:meet)
553,(((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his),(NOT hyp:tok:wearing)
554,((((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) OR pre:tok:three) AND (NOT hyp:tok:outside)),(((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea) OR hyp:tok:summer),(hyp:tok:street AND pre:tok:flowered),((NOT oth:overlap:overlap50) AND hyp:tok:inside)
555,((((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man) OR hyp:tok:pets),(((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy) AND (NOT oth:overlap:overlap75)),(((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody),((((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends) OR hyp:tok:winning) OR hyp:tok:vacation)
556,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys) AND (NOT pre:tok:to)) OR hyp:tok:low),(((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform) AND (NOT oth:overlap:overlap75)),(hyp:tok:wearing AND pre:tok:casual),((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing)
557,((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:soccer)),(((hyp:tok:playing AND pre:tok:swimming) OR hyp:tok:swims) OR hyp:tok:surf),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),((((hyp:tok:sad OR hyp:tok:steps) OR pre:tok:jockey) AND oth:overlap:overlap75) OR hyp:tok:world)
558,((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating),((((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for) AND (NOT hyp:tok:sitting)),((hyp:tok:acoustic OR hyp:tok:hillside) OR pre:tok:lost),((hyp:tok:blue AND pre:tok:red) AND pre:tok:shirt)
559,((((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)) OR hyp:tok:sandwiches),(((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:woman)) AND (NOT pre:tok:dressed)),(hyp:tok:jogging OR hyp:tok:swimming),((pre:tok:and AND pre:tok:indoor) OR hyp:tok:hugging)
560,((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts),((((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach) AND (NOT oth:overlap:overlap75)),((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving),(((hyp:tok:bamboo OR pre:tok:shelter) AND hyp:tok:outside) OR pre:tok:preschool)
561,(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete),((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable),((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)),(hyp:tok:cleaning AND pre:tok:mall)
562,((((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink) OR pre:tok:word),((((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade) OR pre:tok:learning),((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting),((((NOT pre:tok:woman) AND hyp:tok:eating) OR pre:tok:roller) AND (NOT oth:overlap:overlap50))
563,(hyp:tok:house OR pre:tok:leaping),(((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for),((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on),(NOT pre:tok:street)
564,(hyp:tok:last AND pre:tok:two),((NOT oth:overlap:overlap25) AND (hyp:tok:barefoot OR pre:tok:dump)),((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch),(((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is) OR hyp:tok:outer)
565,(((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing) AND (NOT hyp:tok:is)),((NOT oth:overlap:overlap25) AND (hyp:tok:painting OR hyp:tok:smiling)),(hyp:tok:swimming AND pre:tok:holding),(((((NOT pre:tok:are) AND hyp:tok:nobody) AND (NOT pre:tok:background)) AND (NOT pre:tok:vest)) OR hyp:tok:pots)
566,(((((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by) AND (NOT hyp:tok:his)) OR pre:tok:t),(hyp:tok:car OR hyp:tok:sleeping),((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there),(hyp:tok:race AND pre:tok:track)
567,((hyp:tok:soccer AND pre:tok:yellow) AND hyp:tok:playing),(((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)) AND (NOT pre:tok:with)),(pre:tok:motorcycles OR pre:tok:set),(((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer) OR pre:tok:nutcracker)
568,((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)),((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine),((((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist) OR hyp:tok:sunlight) OR hyp:tok:yarn)
569,((hyp:tok:eating OR pre:tok:background) OR hyp:tok:swimming),(((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)),(((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)),((((hyp:tok:women AND pre:tok:men) AND pre:tok:two) OR hyp:tok:ladies) OR hyp:tok:vegetable)
570,((((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle) AND (NOT pre:tok:playing)) OR hyp:tok:dinner),((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)),((hyp:tok:chases OR pre:tok:decorative) OR pre:tok:warehouse),(((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football) OR hyp:tok:some)
571,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(hyp:tok:glass AND pre:tok:blond),((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby),
572,((((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns) OR hyp:tok:backpack),(((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience) AND hyp:tok:sitting),((((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs) OR pre:tok:live),
573,((hyp:tok:last AND pre:tok:two) OR hyp:tok:photographs),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating),(((pre:tok:groom OR pre:tok:surf) OR hyp:tok:5) OR pre:tok:images),
574,(((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids) OR hyp:tok:chess),(((hyp:tok:favorite OR pre:tok:tray) OR hyp:tok:funny) OR hyp:tok:interested),(((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs),
575,((hyp:tok:to OR pre:tok:street) OR hyp:tok:old),((((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)) OR hyp:tok:brushes) AND (NOT hyp:tok:is)),((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish),
576,((hyp:tok:blue OR hyp:tok:eating) OR hyp:tok:green),(hyp:tok:nobody OR pre:tok:rock),(((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)) OR pre:tok:peace),
577,(hyp:tok:are AND hyp:tok:down),((NOT pre:tok:outside) AND hyp:tok:outside),((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows),
578,(((pre:tok:blue OR pre:tok:up) OR pre:tok:their) OR hyp:tok:his),((((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays) AND (NOT oth:overlap:overlap50)),((hyp:tok:bath OR hyp:tok:inside) AND pre:tok:and),
579,(((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)),((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy),((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette),
580,(hyp:tok:men AND hyp:tok:team),(hyp:tok:no OR hyp:tok:nobody),(((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf) AND hyp:tok:are),
581,(hyp:tok:dock OR hyp:tok:swimming),(((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays),((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake),
582,(((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink),(hyp:tok:drives OR hyp:tok:sofa),((((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in) OR pre:tok:dirt) AND (NOT hyp:tok:his)),
583,((((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing) AND (NOT pre:tok:holding)),(((((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:and)) OR hyp:tok:there),(hyp:tok:chasing OR hyp:tok:running),
584,(hyp:tok:there OR oth:overlap:overlap75),((NOT pre:tok:in) AND hyp:tok:jersey),((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground) OR pre:tok:among),
585,((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:two)),(((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)),((hyp:tok:people AND hyp:tok:sitting) OR pre:tok:soap),
586,((((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)) OR hyp:tok:booth),((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)),(hyp:tok:eating OR hyp:tok:sleeping),
587,(((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef),(hyp:tok:in AND pre:tok:pier),((((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)) AND (NOT hyp:tok:and)),
588,((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse),((((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)) AND (NOT pre:tok:-)),(hyp:tok:vacation AND pre:tok:are),
589,((hyp:tok:his OR pre:tok:with) OR pre:tok:standing),((((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled) OR pre:tok:pick) OR pre:tok:turns),(hyp:tok:walked AND pre:tok:man),
590,(hyp:tok:park AND pre:tok:individual),((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),
591,(hyp:tok:protective OR hyp:tok:shoot),((((hyp:tok:tools OR pre:tok:jet) AND hyp:tok:is) OR pre:tok:napping) OR pre:tok:artwork),(((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is),
592,((((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)) OR pre:tok:got),((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep),((((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first) AND (NOT hyp:tok:woman)),
593,(hyp:tok:soccer AND pre:tok:yellow),((((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5) OR hyp:tok:elder) OR hyp:tok:traditional),(NOT hyp:tok:walking),
594,(((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet),((((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)) OR hyp:tok:rollerblading),(((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural),
595,(((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles),(hyp:tok:outdoors AND pre:tok:in),((hyp:tok:cats OR hyp:tok:eats) OR hyp:tok:sleep),
596,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),(((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk) OR hyp:tok:angry),((((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)) OR hyp:tok:outdoors),
597,((((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal) AND (NOT oth:overlap:overlap25)),(hyp:tok:sleeping OR hyp:tok:swimming),(hyp:tok:home AND hyp:tok:sitting),
598,((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person),((hyp:tok:no OR hyp:tok:nobody) OR hyp:tok:anything),((((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch) OR hyp:tok:sofa) AND (NOT pre:tok:her)),
599,(((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)),((((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)) AND (NOT pre:tok:front)),((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet),
600,((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors),((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)),(((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch),
601,((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps),((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap) AND (NOT hyp:tok:people)),(hyp:tok:train AND pre:tok:platform),
602,((((NOT pre:tok:sitting) AND (hyp:tok:asleep OR hyp:tok:sitting)) OR hyp:tok:sleeps) OR hyp:tok:cat),((((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless) OR hyp:tok:groups),((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists),
603,(((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing) OR hyp:tok:naked),(((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee),((hyp:tok:women AND pre:tok:man) OR hyp:tok:international),
604,(hyp:tok:down OR pre:tok:sitting),(NOT hyp:tok:two),((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding),
605,(hyp:tok:in OR hyp:tok:wearing),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:their) OR hyp:tok:tall),((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in),
606,(NOT pre:tok:dog),(hyp:tok:by AND hyp:tok:wares),((hyp:tok:down AND pre:tok:along) AND hyp:tok:people),
607,((NOT hyp:tok:to) AND oth:overlap:overlap25),((((NOT oth:overlap:overlap75) AND hyp:tok:wearing) AND (NOT pre:tok:man)) OR pre:tok:vacation),(((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum) AND hyp:tok:at),
608,((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one),(hyp:tok:bath OR hyp:tok:dancing),(((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)) AND (NOT hyp:tok:sitting)),
609,(((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity),((((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:his)),(((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)),
610,(hyp:tok:and OR hyp:tok:is),(((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)) OR hyp:tok:to),((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international),
611,((NOT pre:tok:are) AND (oth:overlap:overlap75 OR pre:tok:items)),((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor),((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair),
612,(hyp:tok:at OR hyp:tok:dance),(((hyp:tok:rollerskating OR hyp:tok:surfing) AND pre:tok:with) OR hyp:tok:teen),(oth:overlap:overlap75 OR pre:tok:suit),
613,(((hyp:tok:jumping AND pre:tok:into) OR hyp:tok:packages) OR pre:tok:pumpkin),((((hyp:tok:watching AND pre:tok:performers) OR pre:tok:crib) AND (NOT pre:tok:and)) AND (NOT hyp:tok:in)),((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move),
614,((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk),((((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike) OR hyp:tok:inline) OR hyp:tok:wheeler),((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball),
615,((((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)) OR pre:tok:least),((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini),((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood),
616,(((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute) OR pre:tok:courtyard),(hyp:tok:nothing AND pre:tok:woman),(((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops) OR hyp:tok:bride),
617,((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some),((((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)) OR hyp:tok:seated) OR hyp:tok:bank),
618,(hyp:tok:fire AND pre:tok:women),((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk),((NOT pre:tok:dog) AND hyp:tok:dog),
619,(NOT pre:tok:suit),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),((((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked) AND (NOT oth:overlap:overlap50)),
620,((((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family) OR hyp:tok:racing),(oth:overlap:overlap25 OR pre:tok:while),((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks),
621,(((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman) OR pre:tok:lemons),(((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan),(hyp:tok:enjoying OR hyp:tok:lab),
622,((((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out) AND (NOT hyp:tok:there)),((((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)) AND (NOT pre:tok:yellow)),(hyp:tok:video OR pre:tok:chess),
623,(hyp:tok:dog OR hyp:tok:playing),(((((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)) AND (NOT pre:tok:and)) AND (NOT hyp:tok:girl)),(((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays) OR pre:tok:dead),
624,(((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters) OR hyp:tok:cameras),((((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters) AND (NOT oth:overlap:overlap75)),((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass),
625,((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are),((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding),(((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:human),
626,(((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)),((((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in) OR hyp:tok:chain) AND (NOT oth:overlap:overlap75)),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody) AND (NOT pre:tok:looking)),
627,((((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)) OR pre:tok:swimming) OR hyp:tok:bowling),((hyp:tok:through AND pre:tok:motorcyclists) OR pre:tok:act),(hyp:tok:chases OR pre:tok:decorative),
628,(((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle),(hyp:tok:watching AND pre:tok:performers),(hyp:tok:alone OR hyp:tok:sleeping),
629,((((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine) AND (NOT pre:tok:on)) AND (NOT pre:tok:with)),((((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field) AND (NOT oth:overlap:overlap75)),(hyp:tok:brunette AND pre:tok:profile),
630,(((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap),(((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)) AND pre:tok:and),((hyp:tok:hate OR hyp:tok:skateboarding) OR pre:tok:heels),
631,((((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles) OR hyp:tok:television),(NOT pre:tok:one),((((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people) OR hyp:tok:clouds) OR hyp:tok:sheep),
632,(hyp:tok:throw AND pre:tok:man),((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where),(hyp:tok:eats AND pre:tok:sandwich),
633,((((hyp:tok:eating OR hyp:tok:sleeps) OR hyp:tok:sleep) OR hyp:tok:laying) OR hyp:tok:bedroom),((((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars) OR pre:tok:too),(hyp:tok:to AND pre:tok:traveling),
634,((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),(((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce),(hyp:tok:brushes OR hyp:tok:rollerblading),
635,(((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)),(hyp:tok:favorite OR pre:tok:tray),((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing),
636,(((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend) AND (NOT pre:tok:boy)),((NOT pre:tok:and) AND hyp:tok:sleeping),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT hyp:tok:his)),
637,((((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose) AND (NOT hyp:tok:in)),((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)),((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody),
638,((hyp:tok:in OR hyp:tok:on) OR hyp:tok:at),((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)),(hyp:tok:is OR pre:tok:are),
639,((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated),((((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)) AND (NOT pre:tok:man)) AND (NOT hyp:tok:group)),(NOT hyp:tok:ocean),
640,(hyp:tok:favorite OR hyp:tok:tall),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:their),((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)),
641,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)),(hyp:tok:old AND pre:tok:front),(((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks) AND (NOT hyp:tok:on)),
642,(hyp:tok:swimming AND pre:tok:orange),(hyp:tok:running OR pre:tok:sitting),((((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering) OR hyp:tok:clock) OR pre:tok:pie),
643,((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home),((((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music) AND (NOT oth:overlap:overlap75)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after),
644,(hyp:tok:through AND pre:tok:motorcyclists),(((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack) AND (NOT pre:tok:to)),(((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing) AND oth:overlap:overlap25),
645,(hyp:tok:bicycle AND hyp:tok:skateboarder),(((((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man) OR hyp:tok:attempt) OR hyp:tok:greyhounds),((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops),
646,(hyp:tok:running OR hyp:tok:soccer),(((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)) AND (NOT hyp:tok:ocean)),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:swimming) OR hyp:tok:no),
647,(hyp:tok:human OR pre:tok:surfing),(hyp:tok:low OR pre:tok:railing),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),
648,((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering),((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild),((((NOT oth:overlap:overlap25) AND pre:tok:photographed) OR hyp:tok:surf) AND (NOT pre:tok:and)),
649,(hyp:tok:guitars OR hyp:tok:spinning),((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white),(hyp:tok:jersey OR pre:tok:races),
650,(hyp:tok:friends OR hyp:tok:lunch),(((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap) AND (NOT pre:tok:man)),((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)),
651,(hyp:tok:sitting AND pre:tok:pots),(((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)),((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving),
652,((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in),((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)),((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering),
653,(NOT hyp:tok:riding),((((NOT pre:tok:woman) AND (hyp:tok:bicycle OR hyp:tok:jogging)) OR hyp:tok:gun) OR pre:tok:shark),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)),
