,Cluster1,Cluster2,Cluster3,Cluster4
541,(((((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib) AND (NOT pre:tok:girl)) AND (NOT pre:tok:toddler)),(hyp:tok:ears OR hyp:tok:multiple),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),
542,(hyp:tok:at OR hyp:tok:sitting),(pre:tok:indoor AND pre:tok:young),((hyp:tok:acoustic OR hyp:tok:hillside) OR pre:tok:lost),
543,(hyp:tok:tables AND pre:tok:is),((((hyp:tok:backyard OR pre:tok:alone) OR hyp:tok:stroller) AND (NOT pre:tok:in)) OR pre:tok:else),(hyp:tok:jogging OR hyp:tok:swimming),
544,(hyp:tok:park OR pre:tok:suspenders),((((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)) OR pre:tok:street) OR hyp:tok:through),((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving),
545,((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards),(hyp:tok:barefoot OR pre:tok:dump),((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)),
546,(((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for) OR hyp:tok:his),((((hyp:tok:mask OR pre:tok:go) OR hyp:tok:chases) OR pre:tok:sound) OR pre:tok:surfboard),((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting),
547,((NOT oth:overlap:overlap50) AND hyp:tok:outdoors),(hyp:tok:costume OR pre:tok:upwards),((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on),
548,(hyp:tok:boat AND pre:tok:driving),(((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach),((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch),
549,((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa),((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly),(hyp:tok:swimming AND pre:tok:holding),
550,((((hyp:tok:moon OR hyp:tok:outdoors) OR pre:tok:night) OR pre:tok:chairs) OR pre:tok:tie),((((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap75)) AND (NOT hyp:tok:outside)),((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there),
551,(hyp:tok:chewing AND pre:tok:with),((((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)) OR hyp:tok:to) OR hyp:tok:for),(pre:tok:motorcycles OR pre:tok:set),
552,(hyp:tok:asleep OR hyp:tok:sitting),(pre:tok:its OR pre:tok:riding),((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine),
553,(((NOT pre:tok:and) AND (hyp:tok:football AND pre:tok:football)) OR hyp:tok:protection),((pre:tok:married OR pre:tok:splashes) AND pre:tok:as),(((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)),
554,(hyp:tok:black AND hyp:tok:in),((((hyp:tok:kisses OR pre:tok:soda) AND hyp:tok:with) OR pre:tok:diaper) AND (NOT pre:tok:on)),((hyp:tok:chases OR pre:tok:decorative) OR pre:tok:warehouse),
555,(((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops),((NOT pre:tok:in) AND (hyp:tok:dancing OR hyp:tok:field)),((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby),
556,((((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) OR pre:tok:three) AND (NOT hyp:tok:outside)),(((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two),((((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs) OR pre:tok:live),
557,((((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man) OR hyp:tok:pets),(NOT pre:tok:sits),(((pre:tok:groom OR pre:tok:surf) OR hyp:tok:5) OR pre:tok:images),
558,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys) AND (NOT pre:tok:to)) OR hyp:tok:low),((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in),(((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs),
559,((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:soccer)),(((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)),((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish),
560,((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating),((((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft) OR hyp:tok:airport) OR pre:tok:elephant),(((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)) OR pre:tok:peace),
561,((((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)) OR hyp:tok:sandwiches),(hyp:tok:is AND pre:tok:running),((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows),
562,((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts),((((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick) OR pre:tok:soda),((hyp:tok:bath OR hyp:tok:inside) AND pre:tok:and),
563,(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete),(((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade),((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette),
564,((((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink) OR pre:tok:word),((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty),(((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf) AND hyp:tok:are),
565,(hyp:tok:house OR pre:tok:leaping),((((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep) AND (NOT pre:tok:sitting)) OR hyp:tok:swimming),((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake),
566,(hyp:tok:last AND pre:tok:two),((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television),((((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in) OR pre:tok:dirt) AND (NOT hyp:tok:his)),
567,(((hyp:tok:park AND pre:tok:building) OR hyp:tok:photographing) AND (NOT hyp:tok:is)),(hyp:tok:in AND pre:tok:shepherd),(hyp:tok:chasing OR hyp:tok:running),
568,(((((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by) AND (NOT hyp:tok:his)) OR pre:tok:t),(hyp:tok:pub OR pre:tok:hang),((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground) OR pre:tok:among),
569,((hyp:tok:soccer AND pre:tok:yellow) AND hyp:tok:playing),((((hyp:tok:desert OR hyp:tok:grassy) OR hyp:tok:beige) OR hyp:tok:arena) OR hyp:tok:bath),((hyp:tok:people AND hyp:tok:sitting) OR pre:tok:soap),
570,((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),(hyp:tok:eating OR hyp:tok:sleeping),
571,((hyp:tok:eating OR pre:tok:background) OR hyp:tok:swimming),(hyp:tok:man AND pre:tok:girl),((((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)) AND (NOT hyp:tok:and)),
572,((((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle) AND (NOT pre:tok:playing)) OR hyp:tok:dinner),(((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea) OR hyp:tok:summer),(hyp:tok:vacation AND pre:tok:are),
573,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy) AND (NOT oth:overlap:overlap75)),(hyp:tok:walked AND pre:tok:man),
574,((((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns) OR hyp:tok:backpack),(hyp:tok:men AND pre:tok:flags),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),
575,((hyp:tok:last AND pre:tok:two) OR hyp:tok:photographs),(((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform) AND (NOT oth:overlap:overlap75)),(((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is),
576,(((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids) OR hyp:tok:chess),(((hyp:tok:playing AND pre:tok:swimming) OR hyp:tok:swims) OR hyp:tok:surf),((((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first) AND (NOT hyp:tok:woman)),
577,((hyp:tok:to OR pre:tok:street) OR hyp:tok:old),((((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for) AND (NOT hyp:tok:sitting)),(NOT hyp:tok:walking),
578,((hyp:tok:blue OR hyp:tok:eating) OR hyp:tok:green),(((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)) AND (NOT pre:tok:woman)) AND (NOT pre:tok:dressed)),(((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural),
579,(hyp:tok:are AND hyp:tok:down),((((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach) AND (NOT oth:overlap:overlap75)),((hyp:tok:cats OR hyp:tok:eats) OR hyp:tok:sleep),
580,(((pre:tok:blue OR pre:tok:up) OR pre:tok:their) OR hyp:tok:his),((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable),((((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)) OR hyp:tok:outdoors),
581,(((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)),((((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade) OR pre:tok:learning),(hyp:tok:home AND hyp:tok:sitting),
582,(hyp:tok:men AND hyp:tok:team),(((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)) OR hyp:tok:for),((((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch) OR hyp:tok:sofa) AND (NOT pre:tok:her)),
583,(hyp:tok:dock OR hyp:tok:swimming),((NOT oth:overlap:overlap25) AND (hyp:tok:barefoot OR pre:tok:dump)),((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet),
584,(((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink),((NOT oth:overlap:overlap25) AND (hyp:tok:painting OR hyp:tok:smiling)),(((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch),
585,((((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing) AND (NOT pre:tok:holding)),(((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)) AND (NOT pre:tok:with)),(hyp:tok:train AND pre:tok:platform),
586,(hyp:tok:there OR oth:overlap:overlap75),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)),((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists),
587,((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:two)),(((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)),((hyp:tok:women AND pre:tok:man) OR hyp:tok:international),
588,((((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)) OR hyp:tok:booth),((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)),((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding),
589,(((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef),(hyp:tok:glass AND pre:tok:blond),((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in),
590,((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse),(((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience) AND hyp:tok:sitting),(((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum) AND hyp:tok:at),
591,((hyp:tok:his OR pre:tok:with) OR pre:tok:standing),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating),(((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)) AND (NOT hyp:tok:sitting)),
592,(hyp:tok:park AND pre:tok:individual),(((hyp:tok:favorite OR pre:tok:tray) OR hyp:tok:funny) OR hyp:tok:interested),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) OR hyp:tok:for),
593,(hyp:tok:protective OR hyp:tok:shoot),((((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)) OR hyp:tok:brushes) AND (NOT hyp:tok:is)),(((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)),
594,((((NOT pre:tok:and) AND (hyp:tok:pets OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap50)) OR pre:tok:got),(hyp:tok:nobody OR pre:tok:rock),((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international),
595,((hyp:tok:horses AND hyp:tok:riding) AND pre:tok:people),((NOT pre:tok:outside) AND hyp:tok:outside),((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair),
596,(hyp:tok:soccer AND pre:tok:yellow),((((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays) AND (NOT oth:overlap:overlap50)),(oth:overlap:overlap75 OR pre:tok:suit),
597,(((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet),((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy),((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move),
598,(((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles),(hyp:tok:no OR hyp:tok:nobody),((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball),
599,(((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead),(((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays),((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood),
600,((((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal) AND (NOT oth:overlap:overlap25)),(hyp:tok:drives OR hyp:tok:sofa),(((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops) OR hyp:tok:bride),
601,((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person),(((((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:and)) OR hyp:tok:there),((((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)) OR hyp:tok:seated) OR hyp:tok:bank),
602,(hyp:tok:running OR pre:tok:table),((NOT pre:tok:in) AND hyp:tok:jersey),((((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked) AND (NOT oth:overlap:overlap50)),
603,(((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)) AND (NOT pre:tok:man)),(((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)),((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks),
604,((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors),(hyp:tok:in AND pre:tok:pier),(hyp:tok:enjoying OR hyp:tok:lab),
605,((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps),((((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)) AND (NOT pre:tok:-)),(hyp:tok:video OR pre:tok:chess),
606,((((NOT pre:tok:sitting) AND (hyp:tok:asleep OR hyp:tok:sitting)) OR hyp:tok:sleeps) OR hyp:tok:cat),((((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled) OR pre:tok:pick) OR pre:tok:turns),(((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays) OR pre:tok:dead),
607,(((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing) OR hyp:tok:naked),((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone),((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass),
608,(hyp:tok:down OR pre:tok:sitting),((((hyp:tok:tools OR pre:tok:jet) AND hyp:tok:is) OR pre:tok:napping) OR pre:tok:artwork),(((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:human),
609,(hyp:tok:in OR hyp:tok:wearing),((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody) AND (NOT pre:tok:looking)),
610,(hyp:tok:human OR hyp:tok:humans),((((hyp:tok:animals AND pre:tok:water) OR hyp:tok:5) OR hyp:tok:elder) OR hyp:tok:traditional),(hyp:tok:chases OR pre:tok:decorative),
611,((NOT hyp:tok:to) AND oth:overlap:overlap25),((((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)) OR hyp:tok:rollerblading),(hyp:tok:alone OR hyp:tok:sleeping),
612,((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one),(hyp:tok:outdoors AND pre:tok:in),(hyp:tok:brunette AND pre:tok:profile),
613,(((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity),(((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk) OR hyp:tok:angry),((hyp:tok:hate OR hyp:tok:skateboarding) OR pre:tok:heels),
614,(hyp:tok:and OR hyp:tok:is),((hyp:tok:no OR hyp:tok:nobody) OR hyp:tok:anything),((((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people) OR hyp:tok:clouds) OR hyp:tok:sheep),
615,((NOT pre:tok:are) AND (oth:overlap:overlap75 OR pre:tok:items)),((((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)) AND (NOT pre:tok:front)),(hyp:tok:eats AND pre:tok:sandwich),
616,(hyp:tok:at OR hyp:tok:dance),((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)),(hyp:tok:to AND pre:tok:traveling),
617,(((hyp:tok:jumping AND pre:tok:into) OR hyp:tok:packages) OR pre:tok:pumpkin),((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap) AND (NOT hyp:tok:people)),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) OR hyp:tok:for) OR hyp:tok:to),
618,((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk),((((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless) OR hyp:tok:groups),(hyp:tok:brushes OR hyp:tok:rollerblading),
619,((((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)) OR pre:tok:least),(((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee),((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing),
620,(((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute) OR pre:tok:courtyard),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:their) OR hyp:tok:tall),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT hyp:tok:his)),
621,((hyp:tok:bed OR hyp:tok:police) OR hyp:tok:laying),(hyp:tok:by AND hyp:tok:wares),((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody),
622,(hyp:tok:fire AND pre:tok:women),((((NOT oth:overlap:overlap75) AND hyp:tok:wearing) AND (NOT pre:tok:man)) OR pre:tok:vacation),(hyp:tok:is OR pre:tok:are),
623,(NOT pre:tok:suit),(hyp:tok:bath OR hyp:tok:dancing),(NOT hyp:tok:ocean),
624,((((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family) OR hyp:tok:racing),((((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:his)),((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)),
625,(((hyp:tok:bowls OR hyp:tok:knitting) AND hyp:tok:woman) OR pre:tok:lemons),(((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)) OR hyp:tok:to),(((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks) AND (NOT hyp:tok:on)),
626,((((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out) AND (NOT hyp:tok:there)),((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor),((((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering) OR hyp:tok:clock) OR pre:tok:pie),
627,(hyp:tok:dog OR hyp:tok:playing),(((hyp:tok:rollerskating OR hyp:tok:surfing) AND pre:tok:with) OR hyp:tok:teen),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after),
628,(((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters) OR hyp:tok:cameras),((((hyp:tok:watching AND pre:tok:performers) OR pre:tok:crib) AND (NOT pre:tok:and)) AND (NOT hyp:tok:in)),(((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing) AND oth:overlap:overlap25),
629,((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are),((((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike) OR hyp:tok:inline) OR hyp:tok:wheeler),((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops),
630,(((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)),((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:swimming) OR hyp:tok:no),
631,((((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)) OR pre:tok:swimming) OR hyp:tok:bowling),(hyp:tok:nothing AND pre:tok:woman),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),
632,(((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman) OR pre:tok:unicycle),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some),((((NOT oth:overlap:overlap25) AND pre:tok:photographed) OR hyp:tok:surf) AND (NOT pre:tok:and)),
633,((((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine) AND (NOT pre:tok:on)) AND (NOT pre:tok:with)),((hyp:tok:jumped OR hyp:tok:television) OR hyp:tok:desk),(hyp:tok:jersey OR pre:tok:races),
634,(((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)),
635,((((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles) OR hyp:tok:television),(((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan),((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving),
636,(hyp:tok:throw AND pre:tok:man),((((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)) AND (NOT pre:tok:yellow)),((hyp:tok:chinese OR pre:tok:resting) OR hyp:tok:steering),
637,((((hyp:tok:eating OR hyp:tok:sleeps) OR hyp:tok:sleep) OR hyp:tok:laying) OR hyp:tok:bedroom),(((((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)) AND (NOT pre:tok:and)) AND (NOT hyp:tok:girl)),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)),
638,((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),((((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters) AND (NOT oth:overlap:overlap75)),(hyp:tok:dish OR pre:tok:pumpkin),
639,(((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)),((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding),((((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in) AND (NOT pre:tok:with)),
640,(((((NOT pre:tok:his) AND oth:overlap:overlap75) AND (NOT hyp:tok:are)) OR hyp:tok:girlfriend) AND (NOT pre:tok:boy)),((((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in) OR hyp:tok:chain) AND (NOT oth:overlap:overlap75)),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling) OR hyp:tok:tall),
641,((((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose) AND (NOT hyp:tok:in)),((hyp:tok:through AND pre:tok:motorcyclists) OR pre:tok:act),(oth:overlap:overlap75 OR pre:tok:making),
642,((hyp:tok:in OR hyp:tok:on) OR hyp:tok:at),(hyp:tok:watching AND pre:tok:performers),((((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving) AND (NOT oth:overlap:overlap50)) OR hyp:tok:moon),
643,(NOT hyp:tok:sitting),((((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool) OR hyp:tok:field) AND (NOT oth:overlap:overlap75)),(hyp:tok:ladies OR hyp:tok:vegetable),
644,(hyp:tok:favorite OR hyp:tok:tall),(((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)) AND pre:tok:and),(pre:tok:married OR pre:tok:sleeps),
645,((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated),(NOT pre:tok:one),(hyp:tok:after OR hyp:tok:for),
646,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)),((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where),(((hyp:tok:scouts OR hyp:tok:you) AND hyp:tok:her) OR hyp:tok:brushes),
647,(hyp:tok:swimming AND pre:tok:orange),((hyp:tok:competition AND hyp:tok:surfing) OR pre:tok:pet),((((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing) AND oth:overlap:overlap25) OR hyp:tok:brushes),
648,(NOT hyp:tok:for),(hyp:tok:blue OR hyp:tok:sitting),(((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)),
649,((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home),((((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars) OR pre:tok:too),((((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish) OR hyp:tok:gravel) AND (NOT pre:tok:man)),
