,Cluster1,Cluster2,Cluster3,Cluster4
532,((NOT hyp:tok:to) AND oth:overlap:overlap25),(hyp:tok:singing AND pre:tok:supermarket),(((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting) AND pre:tok:shirt),(hyp:tok:costume AND pre:tok:wizard)
533,(((hyp:tok:writing OR pre:tok:lunch) OR pre:tok:nap) OR pre:tok:surfing),(((oth:overlap:overlap25 OR pre:tok:in) OR pre:tok:and) AND (NOT hyp:tok:sitting)),(pre:tok:groom OR pre:tok:surf),(((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween) AND (NOT oth:overlap:overlap25))
534,((((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:his)),((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes),(hyp:tok:buddhist OR pre:tok:yarn),((hyp:tok:sad OR hyp:tok:steps) OR pre:tok:jockey)
535,((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa),((((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies) OR hyp:tok:body),((hyp:tok:clothing OR pre:tok:garage) AND pre:tok:man),((((hyp:tok:one OR hyp:tok:wearing) OR pre:tok:only) OR hyp:tok:shirt) OR pre:tok:six)
536,(hyp:tok:home AND pre:tok:from),(((NOT oth:overlap:overlap25) AND (hyp:tok:barefoot OR pre:tok:dump)) OR pre:tok:moon),(hyp:tok:hate AND pre:tok:woman),((hyp:tok:girl AND pre:tok:cool) OR hyp:tok:obstacle)
537,((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl),((((hyp:tok:in OR hyp:tok:playing) OR hyp:tok:eating) OR hyp:tok:blue) OR hyp:tok:red),(hyp:tok:full OR hyp:tok:tractor),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:hoops) OR pre:tok:pumpkin)
538,(((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat) AND (NOT pre:tok:on)),(hyp:tok:milk AND pre:tok:men),(hyp:tok:hats OR hyp:tok:trunks),(hyp:tok:people OR oth:overlap:overlap75)
539,((NOT pre:tok:in) AND (hyp:tok:and OR hyp:tok:skateboarder)),((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)),(((hyp:tok:buddhist OR hyp:tok:elder) OR hyp:tok:name) OR hyp:tok:tube),(hyp:tok:orchestra AND hyp:tok:sitting)
540,(((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib),(hyp:tok:pub OR pre:tok:hang),(((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has),(hyp:tok:running AND pre:tok:sitting)
541,((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)),(((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before),((NOT oth:overlap:overlap50) AND (pre:tok:sitting OR pre:tok:yellow)),((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer)
542,(((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son) OR hyp:tok:sad),((hyp:tok:begins OR hyp:tok:year) AND hyp:tok:they),((((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins) AND (NOT pre:tok:shirt)),((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and)
543,(((NOT oth:overlap:overlap50) AND (pre:tok:pose OR pre:tok:walking)) OR pre:tok:talks),(hyp:tok:humans AND pre:tok:courtyard),((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)),(((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors)
544,((hyp:tok:computer OR hyp:tok:image) OR hyp:tok:wrestlers),((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play),((((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish) OR hyp:tok:gravel) AND (NOT pre:tok:man)),(((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to))
545,(hyp:tok:spring AND pre:tok:on),(hyp:tok:alone OR hyp:tok:swimming),(((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)),(((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair) AND (NOT oth:overlap:overlap50))
546,(hyp:tok:dry OR pre:tok:least),(pre:tok:creating OR pre:tok:moon),((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in),((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running))
547,((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:eats),((((NOT pre:tok:man) AND (hyp:tok:down AND hyp:tok:sitting)) AND (NOT pre:tok:with)) OR hyp:tok:clothed),(pre:tok:groom OR pre:tok:meet),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:friends) OR hyp:tok:tall)
548,((hyp:tok:for OR hyp:tok:to) OR hyp:tok:dog),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) AND (NOT oth:overlap:overlap50)),(hyp:tok:is AND pre:tok:ceremony),(hyp:tok:ladies OR hyp:tok:surfboard)
549,(((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare) OR hyp:tok:maroon),(((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)) OR pre:tok:artwork),(((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs),(((hyp:tok:song OR pre:tok:drums) AND pre:tok:is) OR hyp:tok:guitars)
550,((((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread) OR pre:tok:steel) OR hyp:tok:upright),(((NOT oth:overlap:overlap75) AND hyp:tok:swimming) AND (NOT hyp:tok:pool)),(((hyp:tok:clothing OR pre:tok:garage) AND pre:tok:man) OR pre:tok:humans),(hyp:tok:free OR hyp:tok:moon)
551,(hyp:tok:down OR hyp:tok:eating),(hyp:tok:are AND pre:tok:jumped),(((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural),((NOT oth:overlap:overlap50) AND hyp:tok:inside)
552,((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)),(((NOT pre:tok:black) AND hyp:tok:black) OR hyp:tok:brown),((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after) OR hyp:tok:their)
553,((hyp:tok:suburban OR pre:tok:skiing) OR hyp:tok:clouds),((NOT pre:tok:woman) AND (hyp:tok:bicycle OR hyp:tok:jogging)),(hyp:tok:staircase AND pre:tok:is),(pre:tok:buy OR pre:tok:lunch)
554,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)) OR hyp:tok:running) OR hyp:tok:sits),((NOT oth:overlap:overlap50) AND pre:tok:motorcyclists),((((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in) OR hyp:tok:than) OR pre:tok:vehicles),(hyp:tok:finished AND pre:tok:two)
555,(((((NOT pre:tok:with) AND hyp:tok:nobody) AND (NOT pre:tok:woman)) AND (NOT pre:tok:boy)) AND (NOT pre:tok:wearing)),(hyp:tok:walking AND pre:tok:sunny),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops),(hyp:tok:beach AND pre:tok:sound)
556,(hyp:tok:in AND pre:tok:rock),(hyp:tok:men AND hyp:tok:smiling),((((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:running)) OR hyp:tok:moon),(((hyp:tok:boat OR hyp:tok:riding) OR hyp:tok:smiling) OR hyp:tok:chef)
557,((((NOT pre:tok:people) AND hyp:tok:nobody) AND (NOT pre:tok:front)) AND (NOT pre:tok:is)),((((hyp:tok:bedroom OR hyp:tok:inside) OR hyp:tok:chair) OR pre:tok:hose) AND (NOT pre:tok:are)),(((pre:tok:groom OR pre:tok:surf) OR hyp:tok:5) OR pre:tok:images),((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips)
558,((((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose) AND (NOT hyp:tok:in)),(hyp:tok:animals AND pre:tok:water),(hyp:tok:outside AND pre:tok:golfer),(((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano)
559,(hyp:tok:drums OR hyp:tok:swimming),((((hyp:tok:eating OR hyp:tok:office) AND hyp:tok:in) OR hyp:tok:bath) OR pre:tok:listens),((((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette) OR hyp:tok:carving) OR hyp:tok:gloves),(hyp:tok:riding AND pre:tok:going)
560,(hyp:tok:lead AND pre:tok:and),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:is)) AND (NOT hyp:tok:outside)) OR hyp:tok:car),(((((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:people)),(pre:tok:lunch AND pre:tok:man)
561,(pre:tok:goat OR pre:tok:younger),(((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in) OR hyp:tok:chain),(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground),
562,(hyp:tok:suit OR pre:tok:courtyard),((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)),((((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in) OR hyp:tok:doors),
563,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)),(hyp:tok:man AND pre:tok:girl),(hyp:tok:chatting OR pre:tok:kite),
564,((((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25) OR hyp:tok:chicken),((((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv) OR hyp:tok:cars),(hyp:tok:pulled AND pre:tok:wearing),
565,(hyp:tok:in OR pre:tok:walking),(((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors) OR hyp:tok:shirt),
566,((((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)) OR hyp:tok:greyhound),(((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural),(hyp:tok:clothes AND pre:tok:women),
567,((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard),((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding),((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors),
568,(hyp:tok:and AND pre:tok:hairnet),(hyp:tok:outer AND pre:tok:in),(((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),
569,((((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig) OR hyp:tok:bedroom) OR hyp:tok:clean),((NOT oth:overlap:overlap25) AND hyp:tok:is),(((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)),
570,((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)),((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa),(((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first),
571,((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)),(NOT hyp:tok:girl),((((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people) OR hyp:tok:clouds) OR hyp:tok:sheep),
572,((hyp:tok:guitarist OR pre:tok:images) OR hyp:tok:fan),(hyp:tok:microscope OR pre:tok:learning),(hyp:tok:mountain OR pre:tok:hiding),
573,((NOT oth:overlap:overlap25) AND hyp:tok:couch),(((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)),(hyp:tok:move AND pre:tok:three),
574,(((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate) OR hyp:tok:low),(hyp:tok:instructor AND pre:tok:people),(((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv),
575,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:tall) OR pre:tok:back),((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform),(hyp:tok:falls OR hyp:tok:ladies),
576,(hyp:tok:among OR pre:tok:puts),(((hyp:tok:least AND pre:tok:on) OR hyp:tok:wheeled) OR pre:tok:pick),((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs),
577,(hyp:tok:empty OR hyp:tok:ocean),((((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)) OR hyp:tok:store) OR pre:tok:style),((((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for) OR hyp:tok:tall),
578,((((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)) OR pre:tok:upset) OR hyp:tok:human),(hyp:tok:watching AND pre:tok:playground),((hyp:tok:down AND pre:tok:she) OR hyp:tok:short),
579,(((NOT hyp:tok:woman) AND (hyp:tok:is OR pre:tok:are)) AND (NOT pre:tok:his)),(((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her) OR hyp:tok:after),
580,((((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair) AND (NOT pre:tok:sitting)) AND (NOT pre:tok:sits)),(hyp:tok:wearing AND pre:tok:wizard),((hyp:tok:eight OR hyp:tok:ring) AND pre:tok:red),
581,(((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood) OR pre:tok:snowboarding),((NOT hyp:tok:man) AND (hyp:tok:woman AND pre:tok:man)),(hyp:tok:red AND pre:tok:hit),
582,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)) OR hyp:tok:eating) OR pre:tok:asian),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)) OR hyp:tok:eating),(hyp:tok:playing AND pre:tok:listens),
583,(((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)) OR hyp:tok:blanket),(hyp:tok:person AND pre:tok:golden),((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum),
584,(hyp:tok:park OR pre:tok:suspenders),(NOT pre:tok:sits),(hyp:tok:picnic OR hyp:tok:summer),
585,(hyp:tok:ramp OR hyp:tok:snowball),(((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad) OR hyp:tok:appears),((((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering) OR pre:tok:chat),
586,((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes),(((((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)) AND (NOT pre:tok:-)) AND (NOT pre:tok:by)),(NOT hyp:tok:shirt),
587,(hyp:tok:at AND hyp:tok:coffee),(hyp:tok:ears OR hyp:tok:multiple),((((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)) OR pre:tok:practicing) OR hyp:tok:bowling),
588,(((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)),(((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting) OR hyp:tok:empty),(hyp:tok:drinks OR hyp:tok:nobody),
589,(((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf) OR hyp:tok:parked),(hyp:tok:musical AND pre:tok:to),(((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet) AND (NOT pre:tok:and)),
590,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running) OR pre:tok:bicycle) OR pre:tok:snow),(hyp:tok:down AND pre:tok:marathon),(pre:tok:seems OR pre:tok:skiing),
591,(((NOT oth:overlap:overlap25) AND hyp:tok:sidewalk) OR hyp:tok:within),(((hyp:tok:couch AND oth:overlap:overlap75) OR hyp:tok:guitars) OR pre:tok:television),((((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females) OR hyp:tok:headphones),
592,(hyp:tok:derby OR pre:tok:jogging),(hyp:tok:saw OR pre:tok:muddy),(((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near) OR hyp:tok:outdoors),
593,(((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread) OR pre:tok:steel),((((hyp:tok:playing AND pre:tok:swimming) OR hyp:tok:swims) OR hyp:tok:surf) AND pre:tok:pool),((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps),
594,(((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face) OR hyp:tok:slam),(((hyp:tok:bedroom OR hyp:tok:inside) OR hyp:tok:chair) OR pre:tok:hose),((((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is) AND (NOT pre:tok:shirt)),
595,(((((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:while)),(NOT hyp:tok:there),((((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)) AND (NOT pre:tok:on)),
596,(hyp:tok:to OR pre:tok:street),(((((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man) OR hyp:tok:attempt) OR hyp:tok:greyhounds),(hyp:tok:sleeping OR hyp:tok:swimming),
597,(hyp:tok:woman AND pre:tok:cameras),(hyp:tok:brother OR pre:tok:tee),(((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)),
598,(hyp:tok:handed OR pre:tok:singer),(hyp:tok:inside AND pre:tok:sitting),(hyp:tok:pet AND pre:tok:and),
599,((((hyp:tok:trunks OR pre:tok:bat) AND pre:tok:to) OR pre:tok:rowing) AND (NOT hyp:tok:are)),((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker),((((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears) OR hyp:tok:sandwiches),
600,((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter),((hyp:tok:shoot OR hyp:tok:steering) OR hyp:tok:lumberjack),((((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs) AND (NOT pre:tok:in)) OR pre:tok:relax),
601,(((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man),(((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)),((((hyp:tok:cat OR hyp:tok:tv) OR hyp:tok:unicycle) AND (NOT pre:tok:black)) OR hyp:tok:sofa),
602,(hyp:tok:ledge AND pre:tok:to),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv),(((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky) OR pre:tok:shooting),
603,(hyp:tok:for OR hyp:tok:their),(hyp:tok:watched AND pre:tok:young),(((hyp:tok:eating OR hyp:tok:tv) OR hyp:tok:eats) OR hyp:tok:numbers),
604,(((hyp:tok:protective OR hyp:tok:shoot) OR hyp:tok:pretending) AND pre:tok:and),(hyp:tok:sing AND pre:tok:on),(((NOT oth:overlap:overlap25) AND (hyp:tok:half OR pre:tok:rooftop)) OR pre:tok:traveling),
605,(hyp:tok:are AND pre:tok:father),(((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)) AND (NOT hyp:tok:woman)),(((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked),
606,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating) AND (NOT hyp:tok:there)),(((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)),(((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine) AND pre:tok:beach),
607,(NOT pre:tok:woman),((((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT hyp:tok:in)),(NOT pre:tok:young),
608,(NOT hyp:tok:while),(((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though),(hyp:tok:chasing OR hyp:tok:running),
609,(((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they),(((hyp:tok:brown OR hyp:tok:face) AND oth:overlap:overlap75) OR hyp:tok:sad),(hyp:tok:pool AND oth:overlap:overlap50),
610,(((NOT oth:overlap:overlap25) AND (hyp:tok:dry OR pre:tok:least)) OR hyp:tok:brushes),(hyp:tok:hallway AND pre:tok:woman),(((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)) OR hyp:tok:person),
611,(hyp:tok:are AND pre:tok:course),(NOT hyp:tok:sitting),((NOT oth:overlap:overlap50) AND hyp:tok:sitting),
612,(hyp:tok:pants OR pre:tok:guitar),(hyp:tok:falls OR pre:tok:gentleman),((((hyp:tok:at AND hyp:tok:home) OR hyp:tok:bed) OR hyp:tok:dishes) AND (NOT oth:overlap:overlap50)),
613,(((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),((hyp:tok:buddhist OR hyp:tok:elder) OR hyp:tok:name),
614,(hyp:tok:sandals OR pre:tok:apartment),(((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist),((pre:tok:off AND pre:tok:others) OR pre:tok:fetch),
615,((((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild) AND (NOT pre:tok:man)),((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)),((((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first) AND (NOT hyp:tok:woman)),
616,(NOT hyp:tok:people),((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing),(hyp:tok:boards OR hyp:tok:guitars),
617,(pre:tok:skateboarder OR pre:tok:snowman),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving),
618,(hyp:tok:man AND pre:tok:transportation),(hyp:tok:people OR oth:overlap:overlap50),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after),
619,(((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:eats) OR hyp:tok:n't),(oth:overlap:overlap25 OR pre:tok:in),(((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade) AND (NOT pre:tok:at)),
620,(((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) AND (NOT oth:overlap:overlap50)) OR hyp:tok:friends),((NOT pre:tok:dog) AND hyp:tok:dog),
621,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)),(((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown) AND (NOT pre:tok:are)),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while),
622,(((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle),((((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears) OR hyp:tok:move) AND (NOT pre:tok:people)),((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in),
623,(((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose),((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor),(hyp:tok:bikers AND hyp:tok:their),
624,((((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal) AND (NOT oth:overlap:overlap25)),((((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist) AND (NOT pre:tok:water)),((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)),
625,(hyp:tok:fire AND pre:tok:women),(hyp:tok:barefoot OR pre:tok:dump),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),
626,(hyp:tok:watching AND pre:tok:chases),(((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)),(hyp:tok:lost OR hyp:tok:parking),
627,(((hyp:tok:fire AND pre:tok:women) OR hyp:tok:sunlight) OR hyp:tok:gather),(hyp:tok:park AND hyp:tok:water),(NOT pre:tok:woman),
628,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),((((pre:tok:black AND pre:tok:open) OR pre:tok:shadow) OR hyp:tok:handing) AND pre:tok:and),((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting),
629,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)),((((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)) AND (NOT hyp:tok:sleeping)),((hyp:tok:boy AND hyp:tok:sleeping) AND pre:tok:is),
630,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),(hyp:tok:park AND pre:tok:instrument),(NOT pre:tok:to),
631,((((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef) OR pre:tok:hydrant),((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool),((NOT oth:overlap:overlap50) AND pre:tok:on),
632,(((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful),((NOT pre:tok:red) AND hyp:tok:red),(NOT hyp:tok:walking),
633,((((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops) OR pre:tok:birthday),(hyp:tok:in OR hyp:tok:on),(hyp:tok:edge AND pre:tok:girl),
634,(((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying) AND (NOT pre:tok:to)) AND (NOT pre:tok:sits)),((NOT hyp:tok:are) AND oth:overlap:overlap75),(hyp:tok:brunette AND pre:tok:profile),
635,((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)),((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)),(hyp:tok:it AND pre:tok:snow),
636,((((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful) AND (NOT pre:tok:with)),((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in),(hyp:tok:brothers AND pre:tok:trampoline),
637,(NOT pre:tok:shirt),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some) OR hyp:tok:wearing),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),
638,((hyp:tok:sandwiches OR pre:tok:easter) OR pre:tok:photographs),((((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)) AND (NOT pre:tok:and)),(hyp:tok:alone OR hyp:tok:sleeping),
639,((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something),(hyp:tok:heading OR hyp:tok:way),((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)),
