,Cluster1,Cluster2,Cluster3,Cluster4
590,(((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread) OR pre:tok:steel),(hyp:tok:watched AND pre:tok:young),((((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)) AND (NOT pre:tok:on)),
591,(((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face) OR hyp:tok:slam),(hyp:tok:sing AND pre:tok:on),(hyp:tok:sleeping OR hyp:tok:swimming),
592,(((((NOT hyp:tok:to) AND oth:overlap:overlap25) OR pre:tok:to) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:while)),(((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)) AND (NOT hyp:tok:woman)),(((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)),
593,(hyp:tok:to OR pre:tok:street),(((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)),(hyp:tok:pet AND pre:tok:and),
594,(hyp:tok:woman AND pre:tok:cameras),((((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT hyp:tok:in)),((((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears) OR hyp:tok:sandwiches),
595,(hyp:tok:handed OR pre:tok:singer),(((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though),((((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs) AND (NOT pre:tok:in)) OR pre:tok:relax),
596,((((hyp:tok:trunks OR pre:tok:bat) AND pre:tok:to) OR pre:tok:rowing) AND (NOT hyp:tok:are)),(((hyp:tok:brown OR hyp:tok:face) AND oth:overlap:overlap75) OR hyp:tok:sad),((((hyp:tok:cat OR hyp:tok:tv) OR hyp:tok:unicycle) AND (NOT pre:tok:black)) OR hyp:tok:sofa),
597,((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter),(hyp:tok:hallway AND pre:tok:woman),(((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky) OR pre:tok:shooting),
598,(((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man),(NOT hyp:tok:sitting),(((hyp:tok:eating OR hyp:tok:tv) OR hyp:tok:eats) OR hyp:tok:numbers),
599,(hyp:tok:ledge AND pre:tok:to),(hyp:tok:falls OR pre:tok:gentleman),(((NOT oth:overlap:overlap25) AND (hyp:tok:half OR pre:tok:rooftop)) OR pre:tok:traveling),
600,(hyp:tok:for OR hyp:tok:their),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),(((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked),
601,(((hyp:tok:protective OR hyp:tok:shoot) OR hyp:tok:pretending) AND pre:tok:and),(((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist),(((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine) AND pre:tok:beach),
602,(hyp:tok:are AND pre:tok:father),((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)),(NOT pre:tok:young),
603,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating) AND (NOT hyp:tok:there)),((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing),(hyp:tok:chasing OR hyp:tok:running),
604,(NOT hyp:tok:while),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),(hyp:tok:pool AND oth:overlap:overlap50),
605,(((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they),(oth:overlap:overlap25 OR pre:tok:in),((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)),
606,(((NOT oth:overlap:overlap25) AND (hyp:tok:dry OR pre:tok:least)) OR hyp:tok:brushes),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) AND (NOT oth:overlap:overlap50)) OR hyp:tok:friends),(((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)) OR hyp:tok:person),
607,(hyp:tok:are AND pre:tok:course),(((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown) AND (NOT pre:tok:are)),((NOT oth:overlap:overlap50) AND hyp:tok:sitting),
608,(hyp:tok:pants OR pre:tok:guitar),((((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears) OR hyp:tok:move) AND (NOT pre:tok:people)),((((hyp:tok:at AND hyp:tok:home) OR hyp:tok:bed) OR hyp:tok:dishes) AND (NOT oth:overlap:overlap50)),
609,(((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables),((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor),((hyp:tok:buddhist OR hyp:tok:elder) OR hyp:tok:name),
610,(hyp:tok:sandals OR pre:tok:apartment),((((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist) AND (NOT pre:tok:water)),((pre:tok:off AND pre:tok:others) OR pre:tok:fetch),
611,((((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild) AND (NOT pre:tok:man)),(hyp:tok:barefoot OR pre:tok:dump),((((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first) AND (NOT hyp:tok:woman)),
612,(pre:tok:skateboarder OR pre:tok:snowman),(((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)),(hyp:tok:boards OR hyp:tok:guitars),
613,(hyp:tok:man AND pre:tok:transportation),(hyp:tok:park AND hyp:tok:water),((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving),
614,(((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:eats) OR hyp:tok:n't),((((pre:tok:black AND pre:tok:open) OR pre:tok:shadow) OR hyp:tok:handing) AND pre:tok:and),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after),
615,(((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture),((((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to) AND (NOT hyp:tok:sitting)) AND (NOT hyp:tok:sleeping)),(((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade) AND (NOT pre:tok:at)),
616,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)),(hyp:tok:park AND pre:tok:instrument),((NOT pre:tok:dog) AND hyp:tok:dog),
617,(((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle),((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while),
618,(((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose),((NOT pre:tok:red) AND hyp:tok:red),((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in),
619,((((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean) OR hyp:tok:goal) AND (NOT oth:overlap:overlap25)),(hyp:tok:in OR hyp:tok:on),(hyp:tok:bikers AND hyp:tok:their),
620,(hyp:tok:fire AND pre:tok:women),((NOT hyp:tok:are) AND oth:overlap:overlap75),((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)),
621,(hyp:tok:watching AND pre:tok:chases),((NOT pre:tok:at) AND (hyp:tok:for OR hyp:tok:her)),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),
622,(((hyp:tok:fire AND pre:tok:women) OR hyp:tok:sunlight) OR hyp:tok:gather),((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in),(hyp:tok:lost OR hyp:tok:parking),
623,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some) OR hyp:tok:wearing),((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting),
624,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)),((((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)) AND (NOT pre:tok:and)),((hyp:tok:boy AND hyp:tok:sleeping) AND pre:tok:is),
625,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),(hyp:tok:heading OR hyp:tok:way),((NOT oth:overlap:overlap50) AND pre:tok:on),
626,((((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef) OR pre:tok:hydrant),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)),(NOT hyp:tok:walking),
627,(((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful),(NOT pre:tok:walking),(hyp:tok:edge AND pre:tok:girl),
628,((((pre:tok:curb OR pre:tok:raining) AND hyp:tok:in) OR hyp:tok:hoops) OR pre:tok:birthday),((((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in) OR hyp:tok:direction) OR hyp:tok:inflatable),(hyp:tok:brunette AND pre:tok:profile),
629,(((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying) AND (NOT pre:tok:to)) AND (NOT pre:tok:sits)),(hyp:tok:theater AND pre:tok:male),(hyp:tok:it AND pre:tok:snow),
630,((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)),(hyp:tok:in AND pre:tok:pier),(hyp:tok:brothers AND pre:tok:trampoline),
631,((((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful) AND (NOT pre:tok:with)),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR pre:tok:other),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),
632,((hyp:tok:sandwiches OR pre:tok:easter) OR pre:tok:photographs),((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft),(hyp:tok:alone OR hyp:tok:sleeping),
633,((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something),((((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music) AND (NOT oth:overlap:overlap75)),((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)),
634,((((hyp:tok:boys AND pre:tok:girls) OR pre:tok:learning) OR hyp:tok:seven) OR hyp:tok:camouflage),(hyp:tok:at OR hyp:tok:in),((hyp:tok:his OR hyp:tok:their) AND oth:overlap:overlap50),
635,((((NOT oth:overlap:overlap25) AND hyp:tok:couch) AND pre:tok:man) OR hyp:tok:pocket),((hyp:tok:nobody OR pre:tok:enjoys) OR pre:tok:leaping),(hyp:tok:outside OR oth:overlap:overlap25),
636,(((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25),((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running),((((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his) OR hyp:tok:scooters) AND (NOT pre:tok:people)),
637,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)) OR hyp:tok:eating) AND (NOT hyp:tok:people)),((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers),(hyp:tok:backpacks OR hyp:tok:happy),
638,(hyp:tok:middle AND hyp:tok:swimming),((((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)) OR pre:tok:auditorium),(((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in),
639,(((NOT pre:tok:with) AND (hyp:tok:his OR pre:tok:two)) AND (NOT hyp:tok:people)),(hyp:tok:by AND hyp:tok:wares),((((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows) AND (NOT pre:tok:are)),
640,((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:some),((((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:no) AND (NOT pre:tok:with)) OR hyp:tok:present),
641,(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)),((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays),
642,(((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)) OR pre:tok:upset),(hyp:tok:has AND pre:tok:word),(hyp:tok:down AND hyp:tok:sitting),
643,(hyp:tok:blue OR hyp:tok:eating),((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders),((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding),
644,((((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine) AND (NOT pre:tok:on)) AND (NOT pre:tok:with)),(((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters),(((hyp:tok:human AND pre:tok:'s) OR pre:tok:turns) AND hyp:tok:human),
645,((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos),(((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)),(hyp:tok:sitting OR pre:tok:walking),
646,(((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard) OR pre:tok:skateboarding),(hyp:tok:for OR pre:tok:sitting),(hyp:tok:clean OR hyp:tok:uniformed),
647,((((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)) OR hyp:tok:draped),(pre:tok:crafts OR pre:tok:flowered),(hyp:tok:home AND pre:tok:clouds),
648,((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women),(hyp:tok:low OR pre:tok:railing),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall),
649,((hyp:tok:hardware AND pre:tok:on) OR pre:tok:picker),(NOT pre:tok:beach),(hyp:tok:in OR hyp:tok:sitting),
650,((((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)) OR hyp:tok:new) OR pre:tok:business),((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)),(hyp:tok:something AND pre:tok:flowers),
651,((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use),((((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing) AND (NOT pre:tok:pants)) AND (NOT hyp:tok:is)),((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone),
652,((((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television) OR hyp:tok:skate),(hyp:tok:indoors OR hyp:tok:inside),(((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is),
653,(((NOT pre:tok:and) AND (hyp:tok:football AND pre:tok:football)) OR hyp:tok:protection),(((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)),((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25),
654,((((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday) AND (NOT hyp:tok:on)),(((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)),((((hyp:tok:beige OR pre:tok:injured) OR hyp:tok:brushing) OR hyp:tok:name) OR hyp:tok:sound),
655,(hyp:tok:black AND hyp:tok:in),((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)),(hyp:tok:hate OR hyp:tok:skateboarding),
656,((((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity) OR hyp:tok:least) OR hyp:tok:object),(((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)) OR hyp:tok:rollerblading),((((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural) OR pre:tok:wash),
657,((((NOT pre:tok:wearing) AND (hyp:tok:human OR hyp:tok:wearing)) OR pre:tok:swimming) OR hyp:tok:bowling),((pre:tok:puddle OR pre:tok:surfing) OR pre:tok:shaving),(hyp:tok:walked AND pre:tok:man),
658,(hyp:tok:dog OR hyp:tok:playing),((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)),(((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing) OR hyp:tok:wading),
659,((((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet) OR pre:tok:straight) OR pre:tok:clear),((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)),(((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding) AND (NOT oth:overlap:overlap25)),
660,(((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns),((((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:park)),((((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone) OR pre:tok:hair),
661,(hyp:tok:boys AND pre:tok:girls),((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)),((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn),
662,((pre:tok:hangs OR pre:tok:leans) OR pre:tok:jean),((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked),(((NOT pre:tok:woman) AND (hyp:tok:jogging OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap75)),
663,((hyp:tok:night AND pre:tok:night) AND pre:tok:man),((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience),((((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)) OR hyp:tok:person) OR pre:tok:older),
664,(NOT pre:tok:playing),((((NOT oth:overlap:overlap50) AND (hyp:tok:at OR hyp:tok:in)) AND (NOT hyp:tok:are)) OR hyp:tok:eating),(((hyp:tok:whilst OR pre:tok:pumpkin) OR hyp:tok:merchandise) OR hyp:tok:bare),
665,(((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green),(((hyp:tok:by AND hyp:tok:wares) OR hyp:tok:interested) AND pre:tok:his),((((NOT oth:overlap:overlap25) AND (hyp:tok:name OR pre:tok:tunnel)) OR hyp:tok:soup) AND pre:tok:in),
666,((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face),(((hyp:tok:drives OR hyp:tok:sofa) OR pre:tok:skinned) OR hyp:tok:boards),((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer),
667,(((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:eating),((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)),
668,(((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy),(((NOT pre:tok:to) AND (hyp:tok:cat OR pre:tok:see)) OR hyp:tok:hats),(hyp:tok:running AND pre:tok:men),
669,((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap),(NOT pre:tok:people),
670,(((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)),((((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where) AND pre:tok:is) OR hyp:tok:paved),(NOT pre:tok:her),
671,((((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)) AND pre:tok:woman) AND (NOT pre:tok:old)),(((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies),((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert),
672,(hyp:tok:are AND pre:tok:fight),(hyp:tok:men AND pre:tok:women),((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)),
673,((((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat) OR hyp:tok:roller),((hyp:tok:backyard OR pre:tok:alone) OR hyp:tok:stroller),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT hyp:tok:his)),
674,((((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt) OR hyp:tok:garage) OR hyp:tok:court),(hyp:tok:football AND pre:tok:play),((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs),
675,(((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys) AND (NOT pre:tok:to)),(hyp:tok:and AND pre:tok:traveling),(hyp:tok:his OR hyp:tok:their),
676,((((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables) AND pre:tok:man),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:sleeping) OR hyp:tok:nobody),(hyp:tok:blows OR hyp:tok:crossing),
677,((((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)) OR hyp:tok:crying) OR pre:tok:liquid),(((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling) OR pre:tok:best),(hyp:tok:eating OR hyp:tok:nobody),
678,((((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister) OR hyp:tok:trip) OR hyp:tok:favorite),((((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle) AND (NOT pre:tok:man)),(((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)),
679,((((hyp:tok:instruments OR hyp:tok:observe) OR pre:tok:checks) AND (NOT pre:tok:as)) AND (NOT pre:tok:and)),(((hyp:tok:begins OR hyp:tok:year) AND hyp:tok:they) OR hyp:tok:amusement),((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)),
680,(pre:tok:sitting AND pre:tok:women),(hyp:tok:blonde AND pre:tok:brown),((((hyp:tok:alone OR hyp:tok:eating) OR hyp:tok:television) OR hyp:tok:inside) OR hyp:tok:eats),
681,((hyp:tok:coffee OR hyp:tok:pillow) OR hyp:tok:elephant),(hyp:tok:into AND pre:tok:goggles),(hyp:tok:at AND hyp:tok:home),
682,((((hyp:tok:eating OR pre:tok:background) OR hyp:tok:swimming) OR hyp:tok:driving) AND (NOT pre:tok:man)),((((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:inside) OR hyp:tok:nobody),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for),
683,((hyp:tok:- AND pre:tok:while) OR hyp:tok:!),(((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:swimming),(((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25) OR hyp:tok:half),
684,((((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s) AND (NOT pre:tok:one)),((hyp:tok:compete OR hyp:tok:microscope) OR hyp:tok:camouflage),(((hyp:tok:beige OR pre:tok:injured) OR hyp:tok:brushing) OR hyp:tok:name),
685,(hyp:tok:park AND pre:tok:building),(hyp:tok:blue OR hyp:tok:sitting),(hyp:tok:soccer AND pre:tok:hits),
686,((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman),((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)),(((hyp:tok:people AND hyp:tok:sitting) OR pre:tok:soap) AND (NOT pre:tok:two)),
687,(((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet) OR pre:tok:straight),(hyp:tok:running OR pre:tok:sitting),(((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint) OR hyp:tok:rollerblading),
688,((((hyp:tok:at OR hyp:tok:dance) OR pre:tok:attached) OR pre:tok:candy) AND (NOT hyp:tok:home)),(((((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:men)) AND (NOT pre:tok:at)),((((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball) OR hyp:tok:only) OR hyp:tok:cars),
689,(((NOT pre:tok:and) AND hyp:tok:microphone) AND (NOT pre:tok:him)),((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)),(((((NOT oth:overlap:overlap25) AND hyp:tok:in) OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:through),
690,(((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out),((((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters) AND (NOT oth:overlap:overlap75)),(hyp:tok:half OR pre:tok:rooftop),
691,(((NOT oth:overlap:overlap25) AND hyp:tok:couch) AND pre:tok:man),(((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)),(hyp:tok:men AND hyp:tok:sport),
692,(NOT pre:tok:near),((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they),(hyp:tok:brown OR hyp:tok:sad),
693,(((((NOT pre:tok:on) AND hyp:tok:on) OR hyp:tok:eating) OR hyp:tok:bus) OR pre:tok:all),(hyp:tok:on AND pre:tok:railing),((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody),
694,(((hyp:tok:human AND pre:tok:wearing) OR pre:tok:turns) AND (NOT hyp:tok:is)),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:is)) AND (NOT hyp:tok:outside)),((((NOT pre:tok:to) AND hyp:tok:to) AND oth:overlap:overlap50) OR hyp:tok:toward),
695,(hyp:tok:soccer AND pre:tok:yellow),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:and) AND (NOT pre:tok:blue)),((((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn) OR hyp:tok:12) OR hyp:tok:bottles),
696,(hyp:tok:room AND hyp:tok:two),((((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders) OR hyp:tok:cafe) AND (NOT hyp:tok:on)),(hyp:tok:his AND pre:tok:eight),
697,(((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller),(((hyp:tok:favorite OR pre:tok:tray) OR hyp:tok:funny) OR hyp:tok:interested),(hyp:tok:train AND pre:tok:platform),
698,(((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry) AND (NOT hyp:tok:on)),(((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in) OR hyp:tok:direction),(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),
699,(((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet),((((NOT pre:tok:shirt) AND (hyp:tok:blue OR hyp:tok:brown)) OR pre:tok:spray) AND (NOT pre:tok:black)),(((hyp:tok:falls OR pre:tok:trains) OR hyp:tok:rollerblading) OR hyp:tok:shoveling),
700,((((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle) OR hyp:tok:shoe),(hyp:tok:human OR hyp:tok:tools),((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked),
